time , lin_pos[m] , euler_rpy[deg] , foot1_pos[m] , foot2_pos[m] , foot3_pos[m] , foot4_pos[m] , foot1_F[N] , foot2_F[N] , foot3_F[N] , foot4_F[N] , foot1_contact , foot2_contact , foot3_contact , foot4_contact 
4.02,  4.77831 -0.101835  0.512356, -5.82947 0.0866346   -16.731,   5.04015 -0.0617556 0.00379785,  5.10747 -0.411385  0.131621,  4.38923  0.134771 0.0039197, 4.45621 -0.21593 0.133864,0 0 0,0 0 0,0 0 0,0 0 0
4.03,  4.79564 -0.104968   0.51968, -5.08738 0.0970811  -16.7635,   5.04782 -0.0612476 0.00823997, 5.13467  -0.4099 0.127186,   4.39692   0.135369 0.00850434,  4.48368 -0.213573  0.129354,0 0 0,0 0 0,0 0 0,0 0 0
4.04,  4.81297 -0.108101  0.526022, -4.3453 0.107747 -16.7959,    5.0582 -0.0605591  0.0141063,  5.16193 -0.408412  0.121329,  4.40734   0.13618 0.0145589, 4.51122 -0.21121 0.123397,0 0 0,0 0 0,0 0 0,0 0 0
4.05,  4.83031 -0.111234  0.531384,-3.60322 0.118631 -16.8282,    5.0711 -0.0597035  0.0211933,  5.18907 -0.406931  0.114254,  4.42029  0.137189 0.0218733,  4.53863 -0.208858  0.116201,0 0 0,0 0 0,0 0 0,0 0 0
4.06,  4.84764 -0.114366  0.535766,-2.86115 0.129733 -16.8604,   5.08632 -0.0586939  0.0292977,  5.21587 -0.405467  0.106163,  4.43557  0.138378 0.0302377,   4.5657 -0.206535  0.107973,0 0 0,0 0 0,0 0 0,0 0 0
4.07,  4.86497 -0.117499  0.539167,-2.11909 0.141052 -16.8926,   5.10367 -0.0575436  0.0382158,  5.24215 -0.404032 0.0972599,  4.45298  0.139734 0.0394419,  4.59225 -0.204258 0.0989174,0 0 0,0 0 0,0 0 0,0 0 0
4.08,   4.8823 -0.120632  0.541587,-1.37703 0.152588 -16.9247,   5.12294 -0.0562657  0.0477444,  5.26772 -0.402637 0.0877472,  4.47232  0.141239 0.0492762,  4.61807 -0.202042 0.0892426,0 0 0,0 0 0,0 0 0,0 0 0
4.09,  4.89963 -0.123764  0.543026,-0.634973   0.16434  -16.9567,   5.14393 -0.0548734  0.0576798,  5.29236 -0.401291 0.0778282,  4.49339   0.14288 0.0595304,  4.64297 -0.199906 0.0791546,0 0 0,0 0 0,0 0 0,0 0 0
4.1,  4.91696 -0.126897  0.543485,0.107073 0.176308 -16.9886,  5.16645  -0.05338 0.0678187,   5.3159 -0.400006 0.0677061,  4.51599   0.14464 0.0699946,  4.66674 -0.197867   0.06886,0 0 0,0 0 0,0 0 0,0 0 0
4.11, 4.93429 -0.13003 0.542963,0.849114  0.18849 -17.0204,   5.19029 -0.0517985  0.0779576,  5.33812 -0.398793 0.0575841,  4.53993  0.146503 0.0804588,  4.68919 -0.195941 0.0585655,0 0 0,0 0 0,0 0 0,0 0 0
4.12,  4.95163 -0.133163   0.54146, 1.59115 0.200886 -17.0522,   5.21527 -0.0501423   0.087893,  5.35884 -0.397662 0.0476651, 4.56499 0.148455 0.090713,  4.71012 -0.194145 0.0484775,0 0 0,0 0 0,0 0 0,0 0 0
4.13,  4.96896 -0.136295  0.538977, 2.33318 0.213496 -17.0839,   5.24117 -0.0484245  0.0974216,  5.37786 -0.396624 0.0381524, 4.59099 0.150479 0.100547,  4.72932 -0.192497 0.0388026,0 0 0,0 0 0,0 0 0,0 0 0
4.14,  4.98629 -0.139428  0.535513,  3.0752 0.226318 -17.1154,    5.2678 -0.0466583    0.10634,  5.39497 -0.395689 0.0292491, 4.61772  0.15256 0.109751,  4.74662 -0.191014 0.0297475,0 0 0,0 0 0,0 0 0,0 0 0
4.15,  5.00362 -0.142561  0.531068, 3.81721 0.239353 -17.1469,   5.29497 -0.0448569   0.114444,     5.41 -0.394869 0.0211582, 4.64498 0.154682 0.118116,  4.76179 -0.189712 0.0215188,0 0 0,0 0 0,0 0 0,0 0 0
4.16,  5.02095 -0.145694  0.525643, 4.55922 0.252598 -17.1783,   5.32246 -0.0430335   0.121531,  5.42273 -0.394174 0.0140829, 4.67258 0.156831  0.12543,  4.77465 -0.188608 0.0143229,0 0 0,0 0 0,0 0 0,0 0 0
4.17,  5.03828 -0.148826  0.519237, 5.30122 0.266054 -17.2096,   5.35009 -0.0412013   0.127397,  5.43297 -0.393615 0.0082263,  4.7003  0.15899 0.131485,     4.785  -0.187721 0.00836649,0 0 0,0 0 0,0 0 0,0 0 0
4.18,  5.05561 -0.151959   0.51185, 6.04322  0.27972 -17.2408,   5.37765 -0.0393736    0.13184,   5.44053  -0.393202 0.00379154, 4.72797 0.161143 0.136069,   4.79264  -0.187065 0.00385616,0 0 0,0 0 0,0 0 0,0 0 0
4.19,  5.07295 -0.155092  0.503483, 6.78521 0.293594  -17.272,   5.40494 -0.0375634   0.134654,    5.44522   -0.392946 0.000981739, 4.75536 0.163276 0.138974,    4.79736    -0.18666 0.000998471,0 0 0,0 0 0,0 0 0,0 0 0
4.2,  5.09028 -0.158225  0.494135, 7.52719 0.307677  -17.303,  5.43177 -0.035784  0.135637,    5.44682   -0.392859 4.44089e-15, 4.78229 0.165373 0.139989,    4.79898   -0.186521 1.34337e-14,0 0 0,0 0 0,0 0 0,0 0 0
4.21,  5.10759 -0.161337  0.483856,  8.2654 0.321855 -17.3338,    5.4586 -0.0340046   0.134654,    5.44682   -0.392859 4.44438e-15, 4.80922  0.16747 0.138974,    4.79898   -0.186521 1.34831e-14,0 0 0,5.46511 -21.212 52.5673,0 0 0, 22.4523 -6.11339  108.627
4.22,  5.12478 -0.164324   0.47289, 8.98107 0.335566 -17.3643,    5.4859 -0.0321944    0.13184,    5.44682   -0.392859 4.44438e-15, 4.83662 0.169603 0.136069,    4.79898   -0.186521 1.34831e-14,0 0 0,  18.009 -69.8058  186.358,0 0 0,73.9781 -20.127 370.987
4.23,  5.14172 -0.167064  0.461534, 9.65165 0.348135 -17.3942,   5.51346 -0.0303666   0.127397,    5.44682   -0.392859 4.44438e-15, 4.86428 0.171756 0.131485,    4.79898   -0.186521 1.34831e-14,0 0 0, 31.8545 -123.218  365.504,0 0 0, 130.831 -35.5511  691.799
4.24,  5.15829 -0.169431  0.450081, 10.2546 0.358886  -17.423,   5.54109 -0.0285344   0.121531,    5.44682   -0.392859 4.44438e-15, 4.89201 0.173915  0.12543,    4.79898   -0.186521 1.34831e-14,0 0 0, 41.2246 -158.885  554.138,0 0 0, 169.263 -45.8957  975.782
4.25,  5.17437 -0.171302  0.438827, 10.7674 0.367145 -17.4507,   5.56858 -0.0267111   0.114444,    5.44682   -0.392859 4.44438e-15,  4.9196 0.176064 0.118116,    4.79898   -0.186521 1.34831e-14,0 0 0,  40.342 -154.243  716.394,0 0 0,  165.53 -44.6712  1127.65
4.26,  5.18984 -0.172551  0.428066, 11.1674 0.372236 -17.4768,   5.59574 -0.0249097    0.10634,    5.44682   -0.392859 4.44438e-15, 4.94686 0.178186 0.109751,    4.79898   -0.186521 1.34831e-14,0 0 0, 23.4296 -86.7288  816.404,0 0 0, 95.8824 -25.3877  1052.14
4.27,  5.20458 -0.173056  0.418094, 11.4323 0.373485 -17.5012,   5.62237 -0.0231435  0.0974216,    5.44682   -0.392859 4.44438e-15, 4.97359 0.180267 0.100547,    4.79898   -0.186521 1.34831e-14,0 0 0,-13.1173  57.6921  825.575,0 0 0,-54.4913  15.9957  683.608
4.28,  5.21845 -0.172691  0.409204, 11.5393 0.370216 -17.5235,   5.64828 -0.0214257   0.087893,    5.44682   -0.392859 4.44438e-15, 4.99959 0.182291 0.090713,    4.79898   -0.186521 1.34831e-14,0 0 0,-45.1234  184.024  813.239,0 0 0,-186.169  52.2089   340.66
4.29,  5.23134 -0.171334  0.401692,  11.466 0.361756 -17.5434,   5.67325 -0.0197694  0.0779576,    5.44682   -0.392859 4.44438e-15,  5.02466  0.184243 0.0804588,    4.79898   -0.186521 1.34831e-14,0 0 0,-64.327 259.823 805.837,0 0 0,-265.175  73.9369  134.891
4.3,  5.24312 -0.168859  0.395853, 11.1898 0.347428 -17.5606,   5.6971 -0.018188 0.0678187,    5.44682   -0.392859 4.44438e-15,  5.04859  0.186106 0.0699946,    4.79898   -0.186521 1.34831e-14,0 0 0,-70.7282  285.089   803.37,0 0 0,-291.51 81.1795 66.3013
4.31,  5.25372 -0.165183  0.391883, 10.6956 0.326781 -17.5751,   5.71962 -0.0166945  0.0576798,    5.44682   -0.392859 4.44438e-15,  5.07119  0.187866 0.0595304,    4.79898   -0.186521 1.34831e-14,0 0 0,-64.327 259.823 805.837,0 0 0,-265.175  73.9369  134.891
4.32,  5.26322 -0.160391  0.389585, 9.99866 0.300262 -17.5868,   5.74061 -0.0153023  0.0477444,    5.44682   -0.392859 4.44438e-15,  5.09226  0.189507 0.0492762,    4.79898   -0.186521 1.34831e-14,0 0 0,-45.1234  184.024  813.239,0 0 0,-186.169  52.2089   340.66
4.33,  5.27173 -0.154605  0.388665, 9.12135 0.268538 -17.5961,   5.75988 -0.0140244  0.0382158,    5.44682   -0.392859 4.44438e-15,   5.1116  0.191012 0.0394419,    4.79898   -0.186521 1.34831e-14,0 0 0,-13.1173  57.6921  825.575,0 0 0,-54.4913  15.9957  683.608
4.34, 5.27938 -0.14795 0.388828, 8.08623  0.23228 -17.6031,  5.77722 -0.012874 0.0292977,    5.44682   -0.392859 4.44438e-15,  5.12901  0.192368 0.0302377,    4.79898   -0.186521 1.34831e-14,0 0 0, 23.4296 -86.7288  816.404,0 0 0, 95.8824 -25.3877  1052.14
4.35,  5.28629 -0.140549   0.38978, 6.91586 0.192155  -17.608,   5.79245 -0.0118645  0.0211933,    5.44682   -0.392859 4.44438e-15,  5.14429  0.193557 0.0218733,    4.79898   -0.186521 1.34831e-14,0 0 0,  40.342 -154.243  716.394,0 0 0,  165.53 -44.6712  1127.65
4.36,  5.29259 -0.132529  0.391224, 5.63278 0.148835 -17.6112,   5.80535 -0.0110088  0.0141063,    5.44682   -0.392859 4.44438e-15,  5.15724  0.194566 0.0145589,    4.79898   -0.186521 1.34831e-14,0 0 0, 41.2246 -158.885  554.138,0 0 0, 169.263 -45.8957  975.782
4.37,   5.2984 -0.124011  0.392868, 4.25953 0.102987 -17.6128,   5.81573 -0.0103204 0.00823997,    5.44682   -0.392859 4.44438e-15,   5.16766   0.195377 0.00850434,    4.79898   -0.186521 1.34831e-14,0 0 0, 31.8545 -123.218  365.504,0 0 0, 130.831 -35.5511  691.799
4.38,  5.30384 -0.115121  0.394415,  2.81865 0.0552814  -17.6131,    5.82339 -0.00981232  0.00379785,    5.44682   -0.392859 4.44438e-15,  5.17535  0.195975 0.0039197,    4.79898   -0.186521 1.34831e-14,0 0 0,  18.009 -69.8058  186.358,0 0 0,73.9781 -20.127 370.987
4.39,  5.30904 -0.105983   0.39557,   1.33267 0.00638671   -17.6122,    5.82813 -0.00949779 0.000983371,    5.44682   -0.392859 4.44438e-15,   5.18011   0.196346 0.00101492,    4.79898   -0.186521 1.34831e-14,0 0 0,5.46511 -21.212 52.5673,0 0 0, 22.4523 -6.11339  108.627
4.4,   5.31411 -0.0967203    0.39604, -0.175845 -0.0430277   -17.6104,    5.82976 -0.00939002 1.39333e-14,    5.44682   -0.392859 4.44438e-15,   5.18174   0.196473 2.9976e-15,    4.79898   -0.186521 1.34831e-14,0 0 0, 2.27374e-13            0 -2.27374e-13,0 0 0,4.54747e-13 5.68434e-14           0
4.41,   5.31918 -0.0874574   0.395628, -1.68435 -0.092295  -17.6079,    5.82976 -0.00939002 1.38661e-14,   5.44845   -0.39271 0.00102723,    5.18174    0.196473 3.04124e-15,   4.80061  -0.186388 0.00099174,-20.6881  5.40378  108.948,0 0 0,-7.58062  21.3836  52.4469,0 0 0
4.42,   5.32438 -0.0783161   0.394529, -3.17022 -0.140757  -17.6047,    5.82976 -0.00939002 1.38661e-14,   5.45322  -0.392277 0.00396724,    5.18174    0.196473 3.04124e-15,   4.80537  -0.185999 0.00383017,-68.1662  17.7915  372.048,0 0 0,-24.9793  70.3731  185.961,0 0 0
4.43,  5.32983 -0.069418  0.393037,  -4.6108 -0.187758  -17.6006,    5.82976 -0.00939002 1.38661e-14,   5.46093  -0.391577 0.00860749,    5.18174    0.196473 3.04124e-15,  4.81305 -0.185372 0.0083101,-120.555  31.4278  693.679,0 0 0,-44.1812  124.227  364.804,0 0 0
4.44,   5.33564 -0.0608848   0.391446, -5.98344 -0.232642  -17.5957,    5.82976 -0.00939002 1.38661e-14,  5.47137 -0.390628 0.0147355,    5.18174    0.196473 3.04124e-15,  4.82346 -0.184522 0.0142263,-155.975  40.5772  978.222,0 0 0,-57.1714  160.204  553.236,0 0 0
4.45,  5.34196 -0.052838  0.390051, -7.26549 -0.274754  -17.5899,    5.82976 -0.00939002 1.38661e-14,  5.48435 -0.389449 0.0221386,    5.18174    0.196473 3.04124e-15,   4.8364 -0.183466 0.0213737,-152.546  39.5043  1130.06,0 0 0,-55.9353  155.562  715.517,0 0 0
4.46,    5.3489 -0.0453992   0.389145, -8.43431 -0.313438  -17.5831,    5.82976 -0.00939002 1.38661e-14,  5.49966 -0.388057 0.0306044,    5.18174    0.196473 3.04124e-15, 4.85167 -0.18222 0.029547,-88.3902  22.4737  1053.57,0 0 0,-32.458  87.559  815.91,0 0 0
4.47,   5.35658 -0.0386901   0.389022, -9.46725 -0.348038  -17.5753,    5.82976 -0.00939002 1.38661e-14,   5.5171 -0.386472 0.0399203,    5.18174    0.196473 3.04124e-15,  4.86906   -0.1808 0.0385411, 50.1425 -14.0861  682.929,0 0 0,18.2611 -57.951 825.899,0 0 0
4.48,   5.36513 -0.0328323   0.389977, -10.3417 -0.377898  -17.5663,    5.82976 -0.00939002 1.38661e-14,  5.53648 -0.384711 0.0498739,    5.18174    0.196473 3.04124e-15,  4.88838 -0.179222 0.0481507, 171.452 -46.0795  338.127,0 0 0,62.6771 -185.24 814.279,0 0 0
4.49,   5.37468 -0.0279473   0.392302, -11.0349 -0.402363  -17.5562,    5.82976 -0.00939002 1.38661e-14,   5.5576 -0.382792 0.0602524,    5.18174    0.196473 3.04124e-15,  4.90944 -0.177504 0.0581707, 244.238 -65.2755  131.246,0 0 0, 89.3266 -261.613  807.307,0 0 0
4.5,   5.38535 -0.0241568   0.396293, -11.5243 -0.420777  -17.5449,    5.82976 -0.00939002 1.38661e-14,  5.58025 -0.380734 0.0708435,    5.18174    0.196473 3.04124e-15,  4.93202  -0.17566 0.0683958,   268.5 -71.6742  62.2852,0 0 0, 98.2098 -287.071  804.983,0 0 0
4.51,   5.39722 -0.0215418   0.402146, -11.7948 -0.432706  -17.5323,    5.82976 -0.00939002 1.38661e-14,  5.60423 -0.378555 0.0814347,    5.18174    0.196473 3.04124e-15,  4.95593 -0.173708  0.078621, 244.238 -65.2755  131.246,0 0 0, 89.3266 -261.613  807.307,0 0 0
4.52,   5.41021 -0.0200214   0.409663, -11.8614 -0.438607  -17.5185,    5.82976 -0.00939002 1.38661e-14,  5.62935 -0.376272 0.0918132,    5.18174    0.196473 3.04124e-15,  4.98098 -0.171663  0.088641, 171.452 -46.0795  338.127,0 0 0,62.6771 -185.24 814.279,0 0 0
4.53,   5.42419 -0.0194738   0.418552, -11.7469 -0.439158  -17.5037,    5.82976 -0.00939002 1.38661e-14,   5.6554 -0.373905  0.101767,    5.18174    0.196473 3.04124e-15,  5.00695 -0.169543 0.0982506, 50.1425 -14.0861  682.929,0 0 0,18.2611 -57.951 825.899,0 0 0
4.54,   5.43904 -0.0197774   0.428518, -11.4738 -0.435039   -17.488,    5.82976 -0.00939002 1.38661e-14,  5.68219 -0.371471  0.111083,    5.18174    0.196473 3.04124e-15,  5.03366 -0.167362  0.107245,-88.3902  22.4737  1053.57,0 0 0,-32.458  87.559  815.91,0 0 0
4.55,   5.45464 -0.0208107   0.439267, -11.0649 -0.426927  -17.4714,    5.82976 -0.00939002 1.38661e-14,  5.70951 -0.368988  0.119548,    5.18174    0.196473 3.04124e-15,   5.0609 -0.165138  0.115418,-152.546  39.5043  1130.06,0 0 0,-55.9353  155.562  715.517,0 0 0
4.56,   5.47086 -0.0224521   0.450506, -10.5427 -0.415501  -17.4542,    5.82976 -0.00939002 1.38661e-14,  5.73716 -0.366475  0.126952,    5.18174    0.196473 3.04124e-15,  5.08847 -0.162888  0.122565,-155.975  40.5772  978.222,0 0 0,-57.1714  160.204  553.236,0 0 0
4.57,   5.48757 -0.0245798    0.46194,-9.92991 -0.40144 -17.4363,    5.82976 -0.00939002 1.38661e-14, 5.76495 -0.36395  0.13308,    5.18174    0.196473 3.04124e-15,  5.11617 -0.160626  0.128482,-120.555  31.4278  693.679,0 0 0,-44.1812  124.227  364.804,0 0 0
4.58,   5.50466 -0.0270724   0.473275, -9.24919 -0.385423   -17.418,    5.82976 -0.00939002 1.38661e-14,  5.79267 -0.361431   0.13772,    5.18174    0.196473 3.04124e-15,  5.14381 -0.158369  0.132962,-68.1662  17.7915  372.048,0 0 0,-24.9793  70.3731  185.961,0 0 0
4.59,     5.522 -0.0298083   0.484217, -8.52317 -0.368128  -17.3994,    5.82976 -0.00939002 1.38661e-14,  5.82013 -0.358937   0.14066,    5.18174    0.196473 3.04124e-15,  5.17118 -0.156135    0.1358,-20.6881  5.40378  108.948,0 0 0,-7.58062  21.3836  52.4469,0 0 0
4.6,   5.53946 -0.0326657   0.494473, -7.77449 -0.350234  -17.3805,    5.82976 -0.00939002 1.38661e-14,  5.84711 -0.356484  0.141687,    5.18174    0.196473 3.04124e-15,  5.19809 -0.153938  0.136792, 2.27374e-13            0 -9.09495e-13,0 0 0, 1.13687e-13            0 -2.27374e-13,0 0 0
4.61,   5.55694 -0.0355434   0.503797, -7.02204 -0.332306  -17.3615,    5.83139  -0.0092225 0.000996041,   5.8741 -0.354032   0.14066,  5.18337  0.196618 0.0009851,    5.225 -0.151742    0.1358,0 0 0,0 0 0,0 0 0,0 0 0
4.62,   5.57443 -0.0384211    0.51214, -6.26959 -0.314459  -17.3423,    5.83616 -0.00873362  0.00384678,  5.90155 -0.351538   0.13772,   5.18811    0.19704 0.00380453,  5.25237 -0.149507  0.132962,0 0 0,0 0 0,0 0 0,0 0 0
4.63,   5.59191 -0.0412988   0.519503, -5.51713 -0.296693  -17.3231,    5.84386 -0.00794388  0.00834614,  5.92927 -0.349019   0.13308,   5.19578   0.197723 0.00825446,  5.28001 -0.147251  0.128482,0 0 0,0 0 0,0 0 0,0 0 0
4.64,   5.60939 -0.0441765   0.525885, -4.76466 -0.279009  -17.3037,    5.85429 -0.00687381    0.014288,  5.95706 -0.346494  0.126952,  5.20617  0.198647 0.0141311,  5.30771 -0.144989  0.122565,0 0 0,0 0 0,0 0 0,0 0 0
4.65,   5.62688 -0.0470542   0.531287,  -4.0122 -0.261409  -17.2842,    5.86725 -0.00554392   0.0214664,  5.98471 -0.343981  0.119548,  5.21907  0.199797 0.0212306,  5.33528 -0.142738  0.115418,0 0 0,0 0 0,0 0 0,0 0 0
4.66,   5.64436 -0.0499319   0.535708, -3.25972 -0.243892  -17.2646,    5.88255 -0.00397471   0.0296752,  6.01203 -0.341498  0.111083,  5.23431  0.201153 0.0293492,  5.36252 -0.140514  0.107245,0 0 0,0 0 0,0 0 0,0 0 0
4.67,   5.66184 -0.0528096   0.539148, -2.50725 -0.226459  -17.2448,   5.89998 -0.0021867  0.0387082,  6.03882 -0.339064  0.101767, 5.25166 0.202698 0.038283,  5.38923 -0.138334 0.0982506,0 0 0,0 0 0,0 0 0,0 0 0
4.68,   5.67932 -0.0556873   0.541607, -1.75477 -0.209113   -17.225,     5.91934 -0.000200402    0.0483595,  6.06487 -0.336697 0.0918132,  5.27094  0.204414 0.0478283,   5.4152 -0.136213  0.088641,0 0 0,0 0 0,0 0 0,0 0 0
4.69,  5.69681 -0.058565  0.543086, -1.00228 -0.191852   -17.205,   5.94044 0.00196367   0.058423,  6.08999 -0.334414 0.0814347,  5.29195  0.206284 0.0577812,  5.44025 -0.134169  0.078621,0 0 0,0 0 0,0 0 0,0 0 0
4.7,   5.71429 -0.0614427   0.543584,-0.249791 -0.174679  -17.1849,   5.96307 0.00428501  0.0686925,  6.11397 -0.332235 0.0708435, 5.31448  0.20829 0.067938,  5.46416 -0.132217 0.0683958,0 0 0,0 0 0,0 0 0,0 0 0
4.71,   5.73177 -0.0643204   0.543102, 0.502703 -0.157594  -17.1647,   5.98703 0.00674309   0.078962,  6.13662 -0.330177 0.0602524,  5.33834  0.210414 0.0780947,  5.48674 -0.130373 0.0581707,0 0 0,0 0 0,0 0 0,0 0 0
4.72,   5.74926 -0.0671981   0.541638,   1.2552 -0.140599  -17.1444,   6.01213 0.00931742  0.0890255,  6.15774 -0.328258 0.0498739,  5.36333  0.212639 0.0880476,   5.5078 -0.128654 0.0481507,0 0 0,0 0 0,0 0 0,0 0 0
4.73,   5.76674 -0.0700758   0.539195,   2.0077 -0.123693   -17.124,  6.03815 0.0119875 0.0986768,  6.17712 -0.326497 0.0399203,  5.38925  0.214946 0.0975929,  5.52712 -0.127077 0.0385411,0 0 0,0 0 0,0 0 0,0 0 0
4.74,   5.78422 -0.0729535    0.53577,  2.76021 -0.106878  -17.1034,  6.06492 0.0147327   0.10771,  6.19457 -0.324911 0.0306044,  5.4159 0.217318 0.106527,  5.54452 -0.125657  0.029547,0 0 0,0 0 0,0 0 0,0 0 0
4.75,    5.8017 -0.0758312   0.531365,   3.51272 -0.0901558   -17.0827,  6.09221 0.0175327  0.115919,  6.20988  -0.32352 0.0221386, 5.44308 0.219738 0.114645,  5.55978  -0.12441 0.0213737,0 0 0,0 0 0,0 0 0,0 0 0
4.76,   5.81919 -0.0787089   0.525979,   4.26524 -0.0735262   -17.0619,  6.11984 0.0203668  0.123097,  6.22285 -0.322341 0.0147355, 5.47059 0.222187 0.121745,  5.57272 -0.123354 0.0142263,0 0 0,0 0 0,0 0 0,0 0 0
4.77,   5.83667 -0.0815866   0.519612,   5.01776 -0.0569904    -17.041,   6.1476 0.0232147  0.129039,   6.23329  -0.321392 0.00860749, 5.49823 0.224648 0.127621,  5.58313 -0.122504 0.0083101,0 0 0,0 0 0,0 0 0,0 0 0
4.78,   5.85415 -0.0844643   0.512265,   5.77028 -0.0405495     -17.02,   6.1753 0.0260556  0.133538,     6.241  -0.320692 0.00396724, 5.52581 0.227103 0.132071,   5.59081  -0.121877 0.00383017,0 0 0,0 0 0,0 0 0,0 0 0
4.79,  5.87164 -0.087342  0.503937,   6.52281 -0.0242044   -16.9989,  6.20272 0.0288693  0.136389,   6.24577  -0.320259 0.00102723, 5.55312 0.229534 0.134891,   5.59557  -0.121489 0.00099174,0 0 0,0 0 0,0 0 0,0 0 0
4.8,   5.88912 -0.0902197   0.494629,    7.27535 -0.00795612    -16.9776,  6.22969 0.0316351  0.137385,    6.2474   -0.32011 1.9984e-15, 5.57996 0.231924 0.135876,   5.5972 -0.121356 2.498e-15,0 0 0,0 0 0,0 0 0,0 0 0
4.81,   5.90658 -0.0930768   0.484389,   8.02414 0.00813699   -16.9562,  6.25665 0.0344008  0.136389,     6.2474    -0.32011 2.04743e-15, 5.60681 0.234314 0.134891,    5.5972  -0.121356 2.3948e-15,0 0 0, 8.83758 -22.0926  52.2843,0 0 0, 19.7038 -5.01894  109.014
4.82,   5.92392 -0.0958106   0.473462,  8.75045 0.0237866   -16.935,  6.28408 0.0372145  0.133538,     6.2474    -0.32011 2.04743e-15, 5.63412 0.236746 0.132071,    5.5972  -0.121356 2.3948e-15,0 0 0, 29.1238 -72.7093  185.423,0 0 0, 64.9186 -16.5146  372.269
4.83,     5.941 -0.0982976   0.462144,   9.4318 0.0386468   -16.914,  6.31177 0.0400555  0.129039,     6.2474    -0.32011 2.04743e-15,  5.6617 0.239201 0.127621,    5.5972  -0.121356 2.3948e-15,0 0 0,  51.519 -128.358  363.845,0 0 0,   114.8 -29.1455  694.081
4.84,  5.95771 -0.100414  0.450729,  10.0457 0.0523718  -16.8934,  6.33953 0.0429033  0.123097,     6.2474    -0.32011 2.04743e-15, 5.68934 0.241662 0.121745,    5.5972  -0.121356 2.3948e-15,0 0 0, 66.6834 -165.548   551.98,0 0 0, 148.503 -37.5697   978.77
4.85,  5.97392 -0.102038  0.439511,  10.5697 0.0646159  -16.8736,  6.36716 0.0457374  0.115919,     6.2474    -0.32011 2.04743e-15, 5.71685 0.244111 0.114645,    5.5972  -0.121356 2.3948e-15,0 0 0, 65.2773 -160.786  714.256,0 0 0, 145.183 -36.4457  1130.65
4.86,   5.9895 -0.103044  0.428785,  10.9812 0.0750332  -16.8546,  6.39445 0.0485374   0.10771,     6.2474    -0.32011 2.04743e-15, 5.74403  0.24653 0.106527,    5.5972  -0.121356 2.3948e-15,0 0 0, 37.9609 -90.5803  815.102,0 0 0, 83.9949 -20.4319  1054.05
4.87, 6.00432 -0.10331 0.418845,  11.2578 0.0832778  -16.8366,  6.42122 0.0512826 0.0986768,     6.2474    -0.32011 2.04743e-15,  5.77068  0.248902 0.0975929,    5.5972  -0.121356 2.3948e-15,0 0 0,-21.0943  59.6829  826.112,0 0 0,-48.0619  13.7935  683.084
4.88,  6.01827 -0.102713  0.409986,  11.3771 0.0890041  -16.8199,  6.44725 0.0539527 0.0890255,     6.2474    -0.32011 2.04743e-15,   5.7966   0.25121 0.0880476,    5.5972  -0.121356 2.3948e-15,0 0 0,-72.8145  191.134  815.388,0 0 0,-163.695  43.7291  337.994
4.89,  6.03121 -0.101128  0.402502,  11.3165 0.0918661  -16.8046, 6.47234 0.056527 0.078962,     6.2474    -0.32011 2.04743e-15,  5.82159  0.253434 0.0780947,    5.5972  -0.121356 2.3948e-15,0 0 0,-103.847  270.004  808.954,0 0 0,-233.074  61.6904   130.94
4.9,   6.04302 -0.0984333   0.396688, 11.0535 0.091518 -16.7909,   6.4963 0.0589851 0.0686925,     6.2474    -0.32011 2.04743e-15, 5.84545 0.255558 0.067938,    5.5972  -0.121356 2.3948e-15,0 0 0,-114.191  296.295  806.809,0 0 0,-256.201  67.6775  61.9223
4.91,   6.05362 -0.0945456    0.39274, 10.5732 0.087734 -16.7791,  6.51893 0.0613064  0.058423,     6.2474    -0.32011 2.04743e-15,  5.86798  0.257564 0.0577812,    5.5972  -0.121356 2.3948e-15,0 0 0,-103.847  270.004  808.954,0 0 0,-233.074  61.6904   130.94
4.92,   6.06309 -0.0895476   0.390461,  9.89052 0.0807675  -16.7688,  6.54003 0.0634705 0.0483595,     6.2474    -0.32011 2.04743e-15,  5.88899  0.259434 0.0478283,    5.5972  -0.121356 2.3948e-15,0 0 0,-72.8145  191.134  815.388,0 0 0,-163.695  43.7291  337.994
4.93,   6.07155 -0.0835624   0.389558, 9.02797 0.070992 -16.7599,  6.55939 0.0654568 0.0387082,     6.2474    -0.32011 2.04743e-15, 5.90827 0.261151 0.038283,    5.5972  -0.121356 2.3948e-15,0 0 0,-21.0943  59.6829  826.112,0 0 0,-48.0619  13.7935  683.084
4.94,   6.07914 -0.0767136   0.389735,  8.00803 0.0587809  -16.7523,  6.57682 0.0672448 0.0296752,     6.2474    -0.32011 2.04743e-15,  5.92562  0.262696 0.0293492,    5.5972  -0.121356 2.3948e-15,0 0 0, 37.9609 -90.5803  815.102,0 0 0, 83.9949 -20.4319  1054.05
4.95,   6.08597 -0.0691246   0.390699,  6.85318 0.0445076  -16.7456,  6.59212  0.068814 0.0214664,     6.2474    -0.32011 2.04743e-15,  5.94086  0.264052 0.0212306,    5.5972  -0.121356 2.3948e-15,0 0 0, 65.2773 -160.786  714.256,0 0 0, 145.183 -36.4457  1130.65
