time , lin_pos[m] , euler_rpy[deg] , foot1_pos[m] , foot2_pos[m] , foot3_pos[m] , foot4_pos[m] , foot1_F[N] , foot2_F[N] , foot3_F[N] , foot4_F[N] , foot1_contact , foot2_contact , foot3_contact , foot4_contact 
4.08,   4.06324 -0.0875028   0.548334,-2.52742  1.03103  -26.996,  4.26989 -0.103388 0.0583262,  4.40814 -0.412136 0.0974324,  3.66812  0.214363 0.0481168,   3.80512 -0.0992934   0.119675,0 0 0,0 0 0,0 0 0,0 0 0
4.09,   4.07907 -0.0895959   0.549671,-1.63298 0.694571 -26.9359,  4.29535 -0.101301 0.0708106,  4.43891 -0.410007  0.086821,  3.69319  0.215602 0.0581033,   3.83473 -0.0992932   0.106098,0 0 0,0 0 0,0 0 0,0 0 0
4.1,    4.0949 -0.0916895   0.550038,-0.738852  0.357738  -26.8784,   4.32264 -0.0990757  0.0835506,  4.46832 -0.407953 0.0759922,  3.72006  0.216921 0.0682943,   3.86303 -0.0992686  0.0922443,0 0 0,0 0 0,0 0 0,0 0 0
4.11,   4.11072 -0.0937835   0.549437, 0.154978 0.0205586  -26.8236,   4.35153 -0.0967338  0.0962906,  4.49611 -0.405995 0.0651634,  3.74849  0.218306 0.0784852,   3.88978 -0.0992245  0.0783902,0 0 0,0 0 0,0 0 0,0 0 0
4.12,   4.12655 -0.0958779   0.547867,  1.04855 -0.316944  -26.7715,   4.38175 -0.0942981   0.108775,  4.52204 -0.404154  0.054552,  3.77825  0.219743 0.0884717,   3.91474 -0.0991653  0.0648142,0 0 0,0 0 0,0 0 0,0 0 0
4.13,   4.14237 -0.0979728    0.54533,  1.94189 -0.654746   -26.722,   4.41307 -0.0917908   0.120748,  4.54585  -0.40245 0.0443751,   3.8091  0.221218 0.0980491,   3.93767 -0.0990957  0.0517941,0 0 0,0 0 0,0 0 0,0 0 0
4.14,   4.1582 -0.100068  0.541825,  2.83503 -0.992827  -26.6752,   4.44525 -0.0892346   0.131954,   4.5673 -0.400906 0.0348501, 3.84078 0.222717 0.107013,   3.95832 -0.0990204   0.039608,0 0 0,0 0 0,0 0 0,0 0 0
4.15,  4.17402 -0.102164  0.537351, 3.72801 -1.33116 -26.6311,   4.47804 -0.0866519   0.142138,  4.58614 -0.399542 0.0261944, 3.87307 0.224226 0.115159,  3.97645 -0.098944  0.028534,0 0 0,0 0 0,0 0 0,0 0 0
4.16, 4.18985 -0.10426 0.531907, 4.62086 -1.66973 -26.5896,   4.51119 -0.0840652   0.151043,  4.60211 -0.398379 0.0186251, 3.90572 0.225732 0.122283,   3.99183 -0.0988711  0.0188501,0 0 0,0 0 0,0 0 0,0 0 0
4.17,  4.20567 -0.106356  0.525495, 5.51361 -2.00851 -26.5508,   4.54447 -0.0814968   0.158414,  4.61497 -0.397438 0.0123596, 3.93848  0.22722 0.128179,   4.00421 -0.0988063  0.0108342,0 0 0,0 0 0,0 0 0,0 0 0
4.18,   4.2215 -0.108453  0.518113, 6.40629 -2.34748 -26.5146,   4.57762 -0.0789694   0.163996,   4.62446  -0.396739 0.00761523, 3.97113 0.228677 0.132644,   4.01335 -0.0987543  0.0047643,0 0 0,0 0 0,0 0 0,0 0 0
4.19, 4.23732 -0.11055  0.50976, 7.29894 -2.68661 -26.4811,   4.61039 -0.0765053   0.167533,   4.63034  -0.396305 0.00460925, 4.00341 0.230089 0.135473,    4.01902  -0.0987197 0.000918513,0 0 0,0 0 0,0 0 0,0 0 0
4.2,  4.25315 -0.112647  0.500438, 8.19158 -3.02589 -26.4503,  4.64256 -0.074127  0.168768,   4.63236  -0.396156 0.00355897, 4.03509 0.231441 0.136461,     4.02096   -0.0987072 -0.000425195,0 0 0,0 0 0,0 0 0,0 0 0
4.21,  4.26897 -0.114731  0.490195, 9.07985 -3.36365 -26.4219,   4.67466 -0.0717971   0.167546,   4.63236  -0.396156 0.00355897, 4.06672 0.232754 0.135494,     4.02096   -0.0987072 -0.000425195,0 0 0,0.302884  4.69413  28.9494,0 0 0,0.064799  3.02488  27.7344
4.22, 4.28479 -0.11673 0.479279, 9.94176 -3.69175 -26.3953,   4.70727 -0.0694712   0.164049,   4.63236  -0.396156 0.00355897, 4.09883 0.234054 0.132727,     4.02096   -0.0987072 -0.000425195,0 0 0,1.07266 17.3572 102.937,0 0 0,0.148297  11.1545  98.0452
4.23,  4.30061 -0.118563  0.467983, 10.7509 -4.00039 -26.3696,   4.74015 -0.0671619   0.158529,   4.63236  -0.396156 0.00355897, 4.13122 0.235335 0.128359,     4.02096   -0.0987072 -0.000425195,0 0 0,2.10103 35.8601 202.672,0 0 0,0.0841439   22.9714   191.593
4.24,  4.31643 -0.120144  0.456601, 11.4809 -4.27977 -26.3439,   4.77307 -0.0648817   0.151239,   4.63236  -0.396156 0.00355897, 4.16365  0.23659 0.122591,     4.02096   -0.0987072 -0.000425195,0 0 0,3.17967 58.0738 308.864,0 0 0,-0.294009   37.0581    289.04
4.25,  4.33224 -0.121389   0.44543, 12.1054 -4.52012 -26.3173,  4.80579 -0.062643  0.142433,   4.63236  -0.396156 0.00355897, 4.19589 0.237816 0.115622,     4.02096   -0.0987072 -0.000425195,0 0 0,4.10028 81.8694 402.221,0 0 0,-1.15251  51.9971  371.047
4.26,  4.34804 -0.122216  0.434761,  12.598 -4.71164  -26.289,   4.83809 -0.0604583   0.132362,   4.63236  -0.396156 0.00355897,  4.2277 0.239004 0.107653,     4.02096   -0.0987072 -0.000425195,0 0 0,4.65455 105.118 463.453,0 0 0,-2.65771  66.3708  418.274
4.27,  4.36384 -0.122539  0.424891, 12.9323 -4.84454  -26.258,   4.86972 -0.0583401    0.12128,   4.63236  -0.396156 0.00355897,  4.25887   0.24015 0.0988844,     4.02096   -0.0987072 -0.000425195,0 0 0,4.67723 125.597 476.956,0 0 0,-4.88255  78.7334  415.509
4.28,  4.37963 -0.122275  0.416114, 13.0819 -4.90903 -26.2234,   4.90047 -0.0563009    0.10944,   4.63236  -0.396156 0.00355897,  4.28916  0.241248 0.0895152,     4.02096   -0.0987072 -0.000425195,0 0 0,4.58143 140.603 477.088,0 0 0,-6.7298 87.7197  402.77
4.29,  4.3954 -0.12134 0.408723, 13.0203 -4.89532 -26.1845,  4.93009 -0.054353 0.0970939,   4.63236  -0.396156 0.00355897,  4.31835  0.242291 0.0797459,     4.02096   -0.0987072 -0.000425195,0 0 0,4.52396 149.606 477.167,0 0 0,-7.83815  93.1115  395.127
4.3,  4.41117 -0.119651  0.403013, 12.7214 -4.79363 -26.1403,   4.95836 -0.0525091  0.0844951,   4.63236  -0.396156 0.00355897,  4.34619  0.243275 0.0697766,     4.02096   -0.0987072 -0.000425195,0 0 0, 4.5048 152.608 477.193,0 0 0,-8.20759  94.9088   392.58
4.31, 4.42692 -0.11715 0.399181, 12.1673 -4.59741 -26.0903,   4.98503 -0.0507816  0.0718963,   4.63236  -0.396156 0.00355897,  4.37248  0.244192 0.0598072,     4.02096   -0.0987072 -0.000425195,0 0 0,4.52396 149.606 477.167,0 0 0,-7.83814  93.1115  395.127
4.32,  4.44267 -0.113895  0.397033, 11.3758 -4.31314 -26.0357,  5.00989 -0.049183 0.0595503,   4.63236  -0.396156 0.00355897,  4.39697  0.245038 0.0500379,     4.02096   -0.0987072 -0.000425195,0 0 0,4.58143 140.603 477.088,0 0 0,-6.7298 87.7197  402.77
4.33,   4.4584 -0.109969  0.396272, 10.3733 -3.95055 -25.9781,   5.03269 -0.0477257  0.0477099,   4.63236  -0.396156 0.00355897,  4.41943  0.245806 0.0406687,     4.02096   -0.0987072 -0.000425195,0 0 0,4.67723 125.597 476.956,0 0 0,-4.88255  78.7334  415.509
4.34,  4.47412 -0.105456  0.396605, 9.18619 -3.51935 -25.9191,    5.0532 -0.0464222   0.036628,   4.63236  -0.396156 0.00355897,  4.43965  0.246491 0.0318997,     4.02096   -0.0987072 -0.000425195,0 0 0,4.65455 105.118 463.453,0 0 0,-2.65771  66.3708  418.274
4.35, 4.48984 -0.10044 0.397735,  7.8409 -3.02927 -25.8604,    5.0712 -0.0452851  0.0265574,   4.63236  -0.396156 0.00355897,  4.45738  0.247087 0.0239309,     4.02096   -0.0987072 -0.000425195,0 0 0,4.10028 81.8694 402.221,0 0 0,-1.15251  51.9971  371.047
4.36,   4.50555 -0.0950046   0.399369, 6.36385 -2.49004 -25.8035,   5.08645 -0.0443267  0.0177508,   4.63236  -0.396156 0.00355897,   4.4724  0.247587 0.0169623,     4.02096   -0.0987072 -0.000425195,0 0 0,3.17967 58.0738 308.864,0 0 0,-0.294009   37.0581    289.04
4.37,   4.52125 -0.0892344   0.401211, 4.78146 -1.91138   -25.75,   5.09871 -0.0435595  0.0104612,   4.63236  -0.396156 0.00355897,  4.48449  0.247986 0.0111941,     4.02096   -0.0987072 -0.000425195,0 0 0,2.10103 35.8601 202.672,0 0 0,0.0841439   22.9714   191.593
4.38,   4.53695 -0.0832129   0.402966, 3.12015 -1.30302 -25.7014,   5.10775 -0.0429962 0.00494131,   4.63236  -0.396156 0.00355897,    4.4934   0.248279 0.00682624,     4.02096   -0.0987072 -0.000425195,0 0 0,1.07266 17.3572 102.937,0 0 0,0.148297  11.1545  98.0452
4.39,   4.55265 -0.0770241    0.40434, 1.40635 -0.67468 -25.6596,   5.11335  -0.042649 0.00144398,   4.63236  -0.396156 0.00355897,   4.49892   0.248459 0.00405882,     4.02096   -0.0987072 -0.000425195,0 0 0,0.302884  4.69413  28.9494,0 0 0,0.0647991   3.02488   27.7344
4.4,   4.56835 -0.0707518   0.405037, -0.333529 -0.0360874   -25.6259,    5.11527  -0.0425305 0.000222016,   4.63236  -0.396156 0.00355897,   4.50081    0.24852 0.00309189,     4.02096   -0.0987072 -0.000425195,0 0 0,1.77636e-15 1.42109e-14 1.13687e-13,0 0 0,           0            0 -1.13687e-13
4.41,  4.58404 -0.064479  0.404861,-2.07308 0.602997 -25.6014,    5.11527  -0.0425305 0.000222016,   4.63431   -0.39602 0.00457038,   4.50081    0.24852 0.00309189,    4.02289  -0.0986184 0.000840145,0.324301 -2.08823  26.8509,0 0 0, 0.14055 -3.89681  28.1977,0 0 0
4.42,   4.59975 -0.0582835   0.404002,  -3.786  1.23266 -25.5847,    5.11527  -0.0425305 0.000222016,  4.64002 -0.395622 0.0074651,   4.50081    0.24852 0.00309189,   4.02853 -0.0983576 0.00446164, 1.20466 -7.85156  94.9431,0 0 0,0.480472 -14.5549   100.25,0 0 0
4.43,   4.61545 -0.0522418   0.402747,-5.44599  1.84296 -25.5736,    5.11527  -0.0425305 0.000222016,  4.64923 -0.394976 0.0120339,   4.50081    0.24852 0.00309189,   4.03764 -0.0979336  0.0101775, 2.50227 -16.5379  185.586,0 0 0,0.897173 -30.4258  197.346,0 0 0
4.44,   4.63118 -0.0464304   0.401381,-7.02676  2.42395 -25.5663,    5.11527  -0.0425305 0.000222016,  4.66172 -0.394097 0.0180675,   4.50081    0.24852 0.00309189,   4.04999 -0.0973548  0.0177259,  4.0783 -27.3953  280.087,0 0 0, 1.26806 -49.9611  300.675,0 0 0
4.45,  4.64691 -0.040926  0.400192,-8.50202  2.96567 -25.5605,    5.11527  -0.0425305 0.000222016,  4.67725 -0.392999 0.0253566,   4.50081    0.24852 0.00309189,   4.06534 -0.0966299  0.0268451, 5.79396 -39.6716  359.757,0 0 0, 1.47054 -71.6122  391.425,0 0 0
4.46,   4.66267 -0.0358049   0.399465,-9.84548  3.45818 -25.5542,    5.11527  -0.0425305 0.000222016,  4.69559 -0.391697  0.033692,   4.50081    0.24852 0.00309189,   4.08346 -0.0957674  0.0372732, 7.51042 -52.6148  405.904,0 0 0, 1.38202 -93.8306  450.787,0 0 0
4.47,   4.67844 -0.0311438   0.399487,-11.0308  3.89154 -25.5455,    5.11527  -0.0425305 0.000222016,  4.71648 -0.390205 0.0428644,   4.50081    0.24852 0.00309189,   4.10412 -0.0947759  0.0487485, 9.07674 -65.2967   403.81,0 0 0,0.917822  -114.84  463.554,0 0 0
4.48,   4.69425 -0.0270191   0.400543,-12.0318  4.25579 -25.5321,    5.11527  -0.0425305 0.000222016,  4.73971 -0.388536 0.0526646,   4.50081    0.24852 0.00309189,  4.12709 -0.093664 0.0610092, 10.2375 -74.8983  391.954,0 0 0,0.484433  -130.58  463.366,0 0 0
4.49,   4.71009 -0.0235073   0.402922,-12.8221  4.54099 -25.5122,    5.11527  -0.0425305 0.000222016,  4.76503 -0.386707 0.0628833,   4.50081    0.24852 0.00309189,   4.15212 -0.0924402  0.0737935,  10.934 -80.6592  384.841,0 0 0,  0.2244 -140.025  463.253,0 0 0
4.5,  4.72596 -0.020685  0.406907,-13.3755  4.73719 -25.4835,    5.11527  -0.0425305 0.000222016,   4.7922  -0.38473 0.0733113,   4.50081    0.24852 0.00309189,   4.17898 -0.0911133  0.0868396, 11.1662 -82.5795   382.47,0 0 0,0.137723 -143.173  463.215,0 0 0
4.51,   4.74186 -0.0186034   0.412693,-13.6743  4.83774 -25.4448,    5.11527  -0.0425305 0.000222016,  4.82099 -0.382621 0.0837393,   4.50081    0.24852 0.00309189,   4.20744 -0.0896917  0.0998857,  10.934 -80.6592  384.841,0 0 0,  0.2244 -140.025  463.253,0 0 0
4.52,   4.75781 -0.0172116   0.420088,-13.7363  4.84919 -25.3966,    5.11527  -0.0425305 0.000222016,  4.85116 -0.380394  0.093958,   4.50081    0.24852 0.00309189,  4.23727 -0.088184   0.11267, 10.2375 -74.8983  391.954,0 0 0,0.484433  -130.58  463.366,0 0 0
4.53,  4.77378 -0.016433  0.428806,-13.5878  4.78137 -25.3404,    5.11527  -0.0425305 0.000222016,  4.88247 -0.378063  0.103758,   4.50081    0.24852 0.00309189,   4.26823 -0.0865988   0.124931, 9.07674 -65.2967   403.81,0 0 0,0.917822  -114.84  463.554,0 0 0
4.54,   4.78978 -0.0161911   0.438561,-13.2552  4.64413 -25.2775,    5.11527  -0.0425305 0.000222016,  4.91469 -0.375643  0.112931,   4.50081    0.24852 0.00309189,   4.30009 -0.0849448   0.136406, 7.51042 -52.6148  405.904,0 0 0, 1.38202 -93.8306  450.787,0 0 0
4.55,    4.8058 -0.0164092   0.449065,-12.7648  4.44732 -25.2093,    5.11527  -0.0425305 0.000222016,  4.94759 -0.373147  0.121266,   4.50081    0.24852 0.00309189,   4.33262 -0.0832304   0.146834, 5.79396 -39.6716  359.757,0 0 0, 1.47054 -71.6122  391.425,0 0 0
4.56,   4.82185 -0.0170109   0.460032,-12.1431  4.20077 -25.1371,    5.11527  -0.0425305 0.000222016,  4.98091 -0.370591  0.128555,   4.50081    0.24852 0.00309189,   4.36557 -0.0814643   0.155953,  4.0783 -27.3953  280.087,0 0 0, 1.26806 -49.9611  300.675,0 0 0
4.57,   4.83791 -0.0179196   0.471176,-11.4164  3.91433 -25.0623,    5.11527  -0.0425305 0.000222016,  5.01443 -0.367989  0.134589,   4.50081    0.24852 0.00309189,  4.39871 -0.079655  0.163502, 2.50227 -16.5379  185.586,0 0 0,0.897173 -30.4258  197.346,0 0 0
4.58,   4.85398 -0.0190586   0.482209,-10.6112  3.59785 -24.9862,    5.11527  -0.0425305 0.000222016,  5.04791 -0.365355  0.139157,   4.50081    0.24852 0.00309189,   4.43182 -0.0778111   0.169218, 1.20466 -7.85156  94.9431,0 0 0,0.480472 -14.5549   100.25,0 0 0
4.59,   4.87005 -0.0203514   0.492845,-9.75369  3.26115 -24.9102,    5.11527  -0.0425305 0.000222016,  5.08112 -0.362704  0.142052,   4.50081    0.24852 0.00309189,   4.46466 -0.0759413   0.172839,0.324301 -2.08823  26.8509,0 0 0, 0.14055 -3.89681  28.1977,0 0 0
4.6,   4.88613 -0.0217215   0.502797,-8.87039   2.9141 -24.8356,    5.11527  -0.0425305 0.000222016,  5.11381 -0.360049  0.143064,   4.50081    0.24852 0.00309189,   4.49699 -0.0740541   0.174104,           0 -7.10543e-15  2.27374e-13,0 0 0,-1.77636e-15  2.84217e-14 -1.13687e-13,0 0 0
4.61,   4.90222 -0.0231051   0.511827,-7.98325   2.5649 -24.7635,   5.11724 -0.0423108 0.00151059,  5.14656 -0.357341  0.142051,   4.50276   0.248696 0.00404443,   4.52937 -0.0721127   0.172845,0 0 0,0 0 0,0 0 0,0 0 0
4.62,    4.9183 -0.0244896    0.51989,-7.09663  2.21519 -24.6942,   5.12298 -0.0416711 0.00519859,  5.17993 -0.354538  0.139151,   4.50844   0.249208 0.00677065,   4.56238 -0.0700877   0.169241,0 0 0,0 0 0,0 0 0,0 0 0
4.63,  4.93438 -0.025875  0.526984,-6.21049  1.86502 -24.6277,   5.13225 -0.0406406  0.0110194,  5.21367 -0.351664  0.134575,  4.51763  0.250033 0.0110735,  4.59576 -0.067999  0.163553,0 0 0,0 0 0,0 0 0,0 0 0
4.64,   4.95047 -0.0272613    0.53311, -5.3248   1.5144 -24.5639,   5.14482 -0.0392485  0.0187064,  5.24755 -0.348744  0.128531,  4.53007  0.251148 0.0167558,   4.62926 -0.0658663   0.156041,0 0 0,0 0 0,0 0 0,0 0 0
4.65,   4.96655 -0.0286483   0.538267,-4.43954  1.16336  -24.503,   5.16042 -0.0375238  0.0279931,  5.28129 -0.345805   0.12123,  4.54552  0.252529 0.0236207,   4.66264 -0.0637094   0.146966,0 0 0,0 0 0,0 0 0,0 0 0
4.66,  4.98263 -0.030036  0.542455,-3.55466 0.811927 -24.4447,   5.17883 -0.0354957  0.0386128,  5.31467 -0.342871  0.112881,  4.56375  0.254153 0.0314709,   4.69566 -0.0615483   0.136589,0 0 0,0 0 0,0 0 0,0 0 0
4.67,   4.99872 -0.0314244   0.545674,-2.67013 0.460117 -24.3893,   5.19979 -0.0331935  0.0502988,  5.34742 -0.339968  0.103694,  4.58451  0.255998 0.0401094,   4.72806 -0.0594025   0.125169,0 0 0,0 0 0,0 0 0,0 0 0
4.68,    5.0148 -0.0328134   0.547924,-1.78591  0.10796 -24.3365,   5.22307 -0.0306462  0.0627847,  5.37931 -0.337122 0.0938772,  4.60756  0.258038 0.0493391,   4.75959 -0.0572921   0.112967,0 0 0,0 0 0,0 0 0,0 0 0
4.69,  5.03088 -0.034203  0.549204,-0.901977 -0.244521  -24.2866,   5.24842 -0.0278829  0.0758038,  5.41007 -0.334358 0.0836417, 4.63267 0.260252 0.058963,   4.79003 -0.0552366   0.100245,0 0 0,0 0 0,0 0 0,0 0 0
4.7,   5.04697 -0.0355931   0.549514,-0.0182919  -0.597302   -24.2394,   5.27559 -0.0249329  0.0890895,  5.43947   -0.3317 0.0731966,  4.65958  0.262615 0.0687839,    4.8191 -0.0532561  0.0872622,0 0 0,0 0 0,0 0 0,0 0 0
4.71,   5.06305 -0.0369838   0.548856,  0.86518 -0.950356  -24.1949,   5.30436 -0.0218252   0.102375,  5.46724 -0.329175 0.0627515,  4.68807  0.265105 0.0786049,   4.84658 -0.0513701  0.0742792,0 0 0,0 0 0,0 0 0,0 0 0
4.72,   5.07913 -0.0383752    0.54723, 1.74847 -1.30366 -24.1532,   5.33446 -0.0185891   0.115394,  5.49315 -0.326808  0.052516,  4.71788  0.267699 0.0882288,   4.87221 -0.0495987  0.0615568,0 0 0,0 0 0,0 0 0,0 0 0
4.73,   5.09521 -0.0397671   0.544636, 2.63162 -1.65719 -24.1142,   5.36566 -0.0152537    0.12788,  5.51695 -0.324625 0.0426996,  4.74878  0.270372 0.0974585,   4.89575 -0.0479615  0.0493555,0 0 0,0 0 0,0 0 0,0 0 0
4.74,    5.1113 -0.0411597   0.541074, 3.51466 -2.01092  -24.078,   5.39771 -0.0118481   0.139566,  5.53838  -0.32265 0.0335121, 4.78053 0.273102 0.106097,   4.91695 -0.0464783  0.0379357,0 0 0,0 0 0,0 0 0,0 0 0
4.75,   5.12738 -0.0425527   0.536543, 4.39762 -2.36484 -24.0445,    5.43038 -0.00840141    0.150186,  5.55719 -0.320909  0.025163, 4.81288 0.275866 0.113947,  4.93557 -0.045169 0.0275581,0 0 0,0 0 0,0 0 0,0 0 0
4.76,   5.14346 -0.0439463   0.531044, 5.28054 -2.71891 -24.0138,    5.46341 -0.00494289    0.159473,  5.57315 -0.319428 0.0178619,  4.8456 0.278639 0.120812,   4.95135 -0.0440534   0.018483,0 0 0,0 0 0,0 0 0,0 0 0
4.77,   5.15954 -0.0453403   0.524575, 6.16345 -3.07311 -23.9858,    5.49657 -0.00150165     0.16716,  5.58599 -0.318232 0.0118184, 4.87844   0.2814 0.126494,   4.96406 -0.0431512  0.0109712,0 0 0,0 0 0,0 0 0,0 0 0
4.78,   5.17563 -0.0467348   0.517137, 7.04639 -3.42742 -23.9606,   5.52961 0.00189318    0.17298,   5.59547  -0.317346 0.00724212, 4.91117 0.284123 0.130797,   4.97344 -0.0424822 0.00528302,0 0 0,0 0 0,0 0 0,0 0 0
4.79,   5.19171 -0.0481296   0.508728,  7.9294 -3.78181 -23.9381,   5.56229 0.00521243   0.176668,   5.60134  -0.316796 0.00434264, 4.94353 0.286787 0.133523,   4.97925 -0.0420663 0.00167906,0 0 0,0 0 0,0 0 0,0 0 0
4.8,   5.20779 -0.0495248    0.49935,  8.8125 -4.13627 -23.9183,   5.59436 0.00842696   0.177957,   5.60335  -0.316607 0.00332957,  4.9753 0.289368 0.134476,    4.98124  -0.0419233 0.000419847,0 0 0,0 0 0,0 0 0,0 0 0
4.81,   5.22387 -0.0509067   0.489051, 9.69132 -4.48891 -23.9012,  5.62638 0.0115884  0.176671,   5.60335  -0.316607 0.00332957, 5.00702 0.291907 0.133522,    4.98124  -0.0419233 0.000419847,0 0 0,-0.15173  4.30485  28.2995,0 0 0,-0.323733   2.79121    27.848
4.82,   5.23994 -0.0522073   0.478078, 10.5438 -4.83041  -23.886,  5.65891 0.0147559  0.172991,   5.60335  -0.316607 0.00332957, 5.03924 0.294452 0.130791,    4.98124  -0.0419233 0.000419847,0 0 0,-0.555415   15.9784   100.615,0 0 0,-1.22805  10.3534  98.5063
4.83,     5.256 -0.0533448   0.466722, 11.3434 -5.14959 -23.8719, 5.69172 0.017911 0.167182,   5.60335  -0.316607 0.00332957, 5.07174 0.296988  0.12648,    4.98124  -0.0419233 0.000419847,0 0 0,-1.1338  33.159 198.074,0 0 0,-2.61263  21.4694  192.647
4.84,   5.27204 -0.0542373   0.455279, 12.0636 -5.43528 -23.8581,  5.72456 0.0210358  0.159512,   5.60335  -0.316607 0.00332957, 5.10428   0.2995 0.120788,    4.98124  -0.0419233 0.000419847,0 0 0,-1.80963  53.9852  301.801,0 0 0,-4.37716   34.922   290.94
4.85,   5.28806 -0.0548032    0.44404,  12.678  -5.6763 -23.8437,  5.75722 0.0241119  0.150245,   5.60335  -0.316607 0.00332957, 5.13664 0.301973 0.113911,    4.98124  -0.0419233 0.000419847,0 0 0,-2.50565  76.5954  392.923,0 0 0,-6.4213  49.494 374.059
4.86,   5.30405 -0.0549606   0.433298, 13.1601 -5.86148 -23.8281,  5.78946 0.0271214  0.139648,   5.60335  -0.316607 0.00332957, 5.16858 0.304394 0.106047,    4.98124  -0.0419233 0.000419847,0 0 0,-3.14461  99.1282  452.567,0 0 0,-8.64474  63.9683  422.674
4.87,   5.31999 -0.0546276   0.423348, 13.4833 -5.97963 -23.8104,  5.82105 0.0300458  0.127987,   5.60335  -0.316607 0.00332957,  5.19987  0.306746 0.0973935,    4.98124  -0.0419233 0.000419847,0 0 0,-3.65209  119.574  465.473,0 0 0,-10.9086  77.0388  421.537
4.88,    5.3359 -0.0537227   0.414482, 13.6213 -6.01959 -23.7897,  5.85174 0.0328672  0.115527,   5.60335  -0.316607 0.00332957,  5.23028  0.309016 0.0881475,    4.98124  -0.0419233 0.000419847,0 0 0,-4.01056  134.699  465.361,0 0 0,-12.6411  86.6933  410.091
4.89,   5.35175 -0.0521638   0.406993, 13.5474 -5.97017 -23.7652,  5.88132 0.0355673  0.102536,   5.60335  -0.316607 0.00332957,  5.25958  0.311189 0.0785067,    4.98124  -0.0419233 0.000419847,0 0 0,-4.22564  143.775  465.294,0 0 0,-13.6806   92.486  403.222
4.9,   5.36755 -0.0498694   0.401174, 13.2352 -5.82021 -23.7362,  5.90955 0.0381279 0.0892783,   5.60335  -0.316607 0.00332957,  5.28755   0.31325 0.0686685,    4.98124  -0.0419233 0.000419847,0 0 0,-4.29733    146.8  465.271,0 0 0,-14.0271  94.4169  400.933
4.91,   5.38329 -0.0467848   0.397223,  12.667 -5.56224 -23.7023,  5.93619  0.040531 0.0760209,   5.60335  -0.316607 0.00332957,  5.31394  0.315185 0.0588303,    4.98124  -0.0419233 0.000419847,0 0 0,-4.22564  143.775  465.294,0 0 0,-13.6806   92.486  403.222
4.92,   5.39897 -0.0429648   0.394944, 11.8606  -5.2037 -23.6647,  5.96101 0.0427582 0.0630294,   5.60335  -0.316607 0.00332957,  5.33854  0.316978 0.0491895,    4.98124  -0.0419233 0.000419847,0 0 0,-4.01055  134.699  465.361,0 0 0,-12.6411  86.6933  410.091
4.93,   5.4146 -0.038491  0.394043, 10.8422 -4.75575 -23.6251,  5.98379 0.0447914 0.0505701,   5.60335  -0.316607 0.00332957,   5.3611  0.318615 0.0399436,    4.98124  -0.0419233 0.000419847,0 0 0,-3.65209  119.574  465.473,0 0 0,-10.9086  77.0388  421.537
4.94,   5.43019 -0.0334452   0.394227,  9.6386 -4.22956 -23.5854,  6.00428 0.0466126 0.0389088,   5.60335  -0.316607 0.00332957,  5.38141  0.320081 0.0312899,    4.98124  -0.0419233 0.000419847,0 0 0,-3.14461  99.1282  452.567,0 0 0,-8.64474  63.9683  422.674
4.95,   5.44574 -0.0279092   0.395203, 8.27609 -3.63628 -23.5471,  6.02226 0.0482034 0.0283117,   5.60335  -0.316607 0.00332957,  5.39922  0.321363 0.0234259,    4.98124  -0.0419233 0.000419847,0 0 0,-2.50565  76.5954  392.923,0 0 0,-6.4213  49.494 374.059
4.96,   5.46126 -0.0219648   0.396676, 6.78122 -2.98707 -23.5121,  6.03749 0.0495457 0.0190448,   5.60335  -0.316607 0.00332957, 5.41431 0.322444 0.016549,    4.98124  -0.0419233 0.000419847,0 0 0,-1.80963  53.9852  301.801,0 0 0,-4.37716   34.922   290.94
4.97,   5.47676 -0.0156938   0.398352, 5.18046 -2.29309  -23.482,  6.04974 0.0506213 0.0113741,   5.60335  -0.316607 0.00332957,  5.42645   0.32331 0.0108567,    4.98124  -0.0419233 0.000419847,0 0 0,-1.1338  33.159 198.074,0 0 0,-2.61263  21.4694  192.647
4.98,    5.49223 -0.00917787    0.399938, 3.50031  -1.5655 -23.4585,   6.05878  0.0514122 0.00556568,   5.60335  -0.316607 0.00332957,    5.4354   0.323947 0.00654628,    4.98124  -0.0419233 0.000419847,0 0 0,-0.555415   15.9784   100.615,0 0 0,-1.22805  10.3534  98.5063
4.99,    5.50769 -0.00249884    0.401141,  1.76724 -0.815469  -23.4435,   6.06437     0.0519 0.00188552,   5.60335  -0.316607 0.00332957,   5.44095    0.32434 0.00381527,    4.98124  -0.0419233 0.000419847,0 0 0,-0.15173  4.30485  28.2995,0 0 0,-0.323733   2.79121    27.848
5,   5.52315 0.00426154   0.401666,0.00775016 -0.0541438   -23.4386,    6.06629   0.0520666 0.000599677,   5.60335  -0.316607 0.00332957,   5.44285   0.324475 0.00286106,    4.98124  -0.0419233 0.000419847,0 0 0,           0  2.84217e-14 -1.13687e-13,0 0 0,-8.88178e-16 -1.42109e-14            0
5.01,  5.53861 0.0110215  0.401318,-1.75169 0.707309 -23.4448,    6.06629   0.0520666 0.000599677,   5.60526  -0.316459 0.00428793,   5.44285   0.324475 0.00286106,   4.98315 -0.0417713 0.00171078,0.426809 -2.47857  27.2983,0 0 0,0.296405    -4.37  28.1464,0 0 0
