time , lin_pos[m] , euler_rpy[deg] , foot1_pos[m] , foot2_pos[m] , foot3_pos[m] , foot4_pos[m] , foot1_F[N] , foot2_F[N] , foot3_F[N] , foot4_F[N] , foot1_contact , foot2_contact , foot3_contact , foot4_contact 
4.03,  4.49759 0.0777929  0.519506, -5.4551  1.38427 -22.3131,   4.72951  0.0895173 0.00877981,  4.79592 -0.249366  0.120991,   4.10076   0.348599 0.00844707,  4.16759 0.0110991  0.141572,0 0 0,0 0 0,0 0 0,0 0 0
4.04,    4.514 0.0747926  0.525902,-4.66428  1.26026 -22.3225,  4.74064  0.090027 0.0150305,  4.82541 -0.247947  0.115419,   4.1119  0.349152 0.0144608,  4.19719 0.0128079  0.135053,0 0 0,0 0 0,0 0 0,0 0 0
4.05,   4.5304 0.0717924  0.531317,-3.87346  1.13633 -22.3328,  4.75446 0.0906604 0.0225818,  4.85476 -0.246535  0.108689, 4.12574 0.349841 0.021726,  4.22665 0.0145086  0.127178,0 0 0,0 0 0,0 0 0,0 0 0
4.06,  4.54681 0.0687921  0.535752,-3.08263  1.01249 -22.3439,  4.77078 0.0914079 0.0312171, 4.88376 -0.24514 0.100992, 4.14208 0.350653 0.030034,  4.25575 0.0161887  0.118172,0 0 0,0 0 0,0 0 0,0 0 0
4.07,  4.56322 0.0657918  0.539206, -2.2918 0.888747 -22.3559,  4.78938 0.0922596 0.0407195,  4.91219 -0.243772 0.0925223,   4.1607  0.351578 0.0391763,  4.28428 0.0178361  0.108261,0 0 0,0 0 0,0 0 0,0 0 0
4.08,  4.57963 0.0627916  0.541679,-1.50094 0.765112 -22.3687,  4.81003 0.0932057 0.0508723,  4.93984 -0.242442 0.0834729,  4.18138  0.352606 0.0489443,  4.31203 0.0194382 0.0976725,0 0 0,0 0 0,0 0 0,0 0 0
4.09,  4.59604 0.0597913  0.543172,-0.710068  0.641587  -22.3824,  4.83253 0.0942365 0.0614586,  4.96651 -0.241159 0.0740372,  4.20391  0.353726 0.0591295,  4.33878  0.020983 0.0866316,0 0 0,0 0 0,0 0 0,0 0 0
4.1, 4.61244 0.056791 0.543684,0.0808296  0.518181   -22.397,  4.85667 0.0953422 0.0722618,  4.99196 -0.239934 0.0644081,  4.22808  0.354927 0.0695232,  4.36433  0.022458 0.0753646,0 0 0,0 0 0,0 0 0,0 0 0
4.11,  4.62885 0.0537908  0.543215,0.871754 0.394899 -22.4124,  4.88223 0.0965131 0.0830649,    5.016 -0.238778 0.0547791,  4.25367  0.356199 0.0799169,  4.38846 0.0238509 0.0640976,0 0 0,0 0 0,0 0 0,0 0 0
4.12,  4.64526 0.0507905  0.541766, 1.66271 0.271748 -22.4287,    4.909 0.0977393 0.0936513,  5.03842   -0.2377 0.0453433, 4.28047 0.357532 0.090102,  4.41095 0.0251495 0.0530567,0 0 0,0 0 0,0 0 0,0 0 0
4.13,  4.66167 0.0477903  0.539336,  2.4537 0.148735 -22.4458,  4.93677 0.0990112  0.103804, 5.05899 -0.23671 0.036294, 4.30827 0.358913  0.09987,  4.43159 0.0263414  0.042468,0 0 0,0 0 0,0 0 0,0 0 0
4.14, 4.67808  0.04479 0.535925,  3.24473 0.0258652  -22.4638, 4.96532 0.100319 0.113306,  5.07751 -0.235819 0.0278243, 4.33685 0.360334 0.109012,  4.45018 0.0274143 0.0325575,0 0 0,0 0 0,0 0 0,0 0 0
4.15,  4.69448 0.0417897  0.531534,    4.0358 -0.0968537   -22.4826, 4.99443 0.101653 0.121942,  5.09376 -0.235037 0.0201275, 4.36601 0.361783  0.11732,  4.46648 0.0283559 0.0235514,0 0 0,0 0 0,0 0 0,0 0 0
4.16,  4.71089 0.0387895  0.526162,  4.82691 -0.219416  -22.5023,  5.0239 0.103002 0.129493,  5.10753 -0.234375 0.0133969, 4.39551  0.36325 0.124586,  4.48031 0.0291539 0.0156758,0 0 0,0 0 0,0 0 0,0 0 0
4.17,   4.7273 0.0357892  0.519809,  5.61808 -0.341814  -22.5228, 5.05352 0.104359 0.135744,   5.11861  -0.233842 0.00782559, 4.42516 0.364724 0.130599,  4.49143  0.029796 0.0091568,0 0 0,0 0 0,0 0 0,0 0 0
4.18,  4.74371 0.0327889  0.512476,   6.4093 -0.464042  -22.5442, 5.08306 0.105712 0.140477,   5.12679  -0.233448 0.00360686, 4.45474 0.366194 0.135153,   4.49964  0.0302699 0.00422042,0 0 0,0 0 0,0 0 0,0 0 0
4.19,  4.76012 0.0297887  0.504162,  7.20057 -0.586094  -22.5664, 5.11232 0.107052 0.143476,    5.13185   -0.233205 0.000933918, 4.48404  0.36765 0.138038,   4.50472  0.0305633 0.00109279,0 0 0,0 0 0,0 0 0,0 0 0
4.2,  4.77652 0.0267884  0.494868,  7.99191 -0.707963  -22.5894, 5.14108  0.10837 0.144524,     5.13359    -0.233121 -3.98859e-12, 4.51283 0.369081 0.139046,    4.50646   0.0306638 4.47142e-13,0 0 0,0 0 0,0 0 0,0 0 0
4.21,  4.79292 0.0238069  0.484641,  8.77933 -0.829135  -22.6132, 5.16984 0.109687 0.143476,     5.13359    -0.233121 -3.98856e-12, 4.54163 0.370512 0.138038,    4.50646   0.0306638 4.47141e-13,0 0 0, 2.42392 0.398493   56.191,0 0 0, 7.3165 5.71562 82.3602
4.22, 4.80925 0.020938 0.473728,  9.54296 -0.947065  -22.6373,  5.1991 0.111028 0.140477,     5.13359    -0.233121 -3.98856e-12, 4.57092 0.371969 0.135153,    4.50646   0.0306638 4.47141e-13,0 0 0,7.73633 3.52723 197.551,0 0 0,23.6944 20.2623 282.559
4.23,  4.82544 0.0182944  0.462422, 10.2589  -1.0587 -22.6611, 5.22864 0.112381 0.135744,     5.13359    -0.233121 -3.98856e-12,  4.6005 0.373439 0.130599,    4.50646   0.0306638 4.47141e-13,0 0 0,12.9982 12.2861 383.259,0 0 0,40.7762 39.7396 530.274
4.24,  4.84143 0.0159887  0.451016, 10.9034   -1.161 -22.6841, 5.25825 0.113737 0.129493,     5.13359    -0.233121 -3.98856e-12, 4.63015 0.374913 0.124586,    4.50646   0.0306638 4.47141e-13,0 0 0,15.2706  29.575 572.496,0 0 0,50.2045 60.2472 755.182
4.25,  4.85714 0.0141336  0.439806, 11.4525 -1.25089 -22.7057, 5.28773 0.115087 0.121942,     5.13359    -0.233121 -3.98856e-12, 4.65966 0.376379  0.11732,    4.50646   0.0306638 4.47141e-13,0 0 0,11.6144 58.2938 724.442,0 0 0,43.6219 77.8849 886.961
4.26,  4.87251 0.0128416  0.429083, 11.8823 -1.32534 -22.7254, 5.31684 0.116421 0.113306,     5.13359    -0.233121 -3.98856e-12, 4.68881 0.377828 0.109012,    4.50646   0.0306638 4.47141e-13,0 0 0,-0.909251   101.342   798.278,0 0 0,12.6708 88.7522 855.288
4.27,  4.88748 0.0122253  0.419143, 12.1691 -1.38129 -22.7425, 5.34539 0.117729 0.103804,     5.13359    -0.233121 -3.98856e-12, 4.71739 0.379249  0.09987,    4.50646   0.0306638 4.47141e-13,0 0 0,-24.0156  159.483  762.673,0 0 0,-47.6669  89.7402  611.006
4.28,  4.90196 0.0123975  0.410279, 12.2889 -1.41569 -22.7566,  5.37315     0.119 0.0936513,     5.13359    -0.233121 -3.98856e-12, 4.74519 0.380631 0.090102,    4.50646   0.0306638 4.47141e-13,0 0 0,-43.8615  206.966  712.284,0 0 0,-99.8636  88.3913  379.768
4.29,   4.9159 0.0134708  0.402784, 12.2178 -1.42549  -22.767,  5.39992  0.120227 0.0830649,     5.13359    -0.233121 -3.98856e-12,  4.77199  0.381963 0.0799169,    4.50646   0.0306638 4.47141e-13,0 0 0,-55.7691  235.456  682.051,0 0 0,-131.182   87.582  241.026
4.3,  4.92923 0.0155578  0.396954, 11.9321 -1.40763 -22.7733,  5.42549  0.121398 0.0722618,     5.13359    -0.233121 -3.98856e-12,  4.79759  0.383235 0.0695232,    4.50646   0.0306638 4.47141e-13,0 0 0,-59.7383  244.953  671.973,0 0 0,-141.621  87.3122  194.779
4.31,  4.94189 0.0187335  0.392983, 11.4159 -1.36008 -22.7751,  5.44962  0.122503 0.0614586,     5.13359    -0.233121 -3.98856e-12,  4.82176  0.384436 0.0591295,    4.50646   0.0306638 4.47141e-13,0 0 0,-55.7691  235.456  682.051,0 0 0,-131.182   87.582  241.026
4.32,  4.95394 0.0229229  0.390675, 10.6849 -1.28487 -22.7729,  5.47213  0.123534 0.0508723,     5.13359    -0.233121 -3.98856e-12,  4.84429  0.385556 0.0489443,    4.50646   0.0306638 4.47141e-13,0 0 0,-43.8615  206.966  712.284,0 0 0,-99.8636  88.3913  379.768
4.33,  4.96545 0.0280134  0.389738, 9.76315 -1.18506 -22.7674,  5.49278   0.12448 0.0407195,     5.13359    -0.233121 -3.98856e-12,  4.86497  0.386584 0.0391763,    4.50646   0.0306638 4.47141e-13,0 0 0,-24.0156  159.483  762.673,0 0 0,-47.6669  89.7402  611.006
4.34,  4.97648 0.0338923  0.389876, 8.67441 -1.06369 -22.7593,  5.51138  0.125332 0.0312171,     5.13359    -0.233121 -3.98856e-12, 4.88358  0.38751 0.030034,    4.50646   0.0306638 4.47141e-13,0 0 0,-0.909251   101.342   798.278,0 0 0,12.6708 88.7522 855.288
4.35, 4.98709 0.040447 0.390797, 7.44257 -0.92381 -22.7495,  5.52769  0.126079 0.0225818,     5.13359    -0.233121 -3.98856e-12, 4.89992 0.388322 0.021726,    4.50646   0.0306638 4.47141e-13,0 0 0,11.6144 58.2938 724.442,0 0 0,43.6219 77.8849 886.961
4.36,  4.99737 0.0475649  0.392206,  6.09148 -0.768471  -22.7386,  5.54152  0.126713 0.0150305,     5.13359    -0.233121 -3.98856e-12,  4.91377   0.38901 0.0144608,    4.50646   0.0306638 4.47141e-13,0 0 0,15.2706  29.575 572.496,0 0 0,50.2045 60.2472 755.182
4.37,  5.00737 0.0551332  0.393809,    4.645 -0.600723  -22.7274,   5.55265   0.127223 0.00877981,     5.13359    -0.233121 -3.98856e-12,   4.92491   0.389564 0.00844707,    4.50646   0.0306638 4.47141e-13,0 0 0,12.9982 12.2861 383.259,0 0 0,40.7762 39.7396 530.274
4.38,  5.01717 0.0630395  0.395314,  3.12698 -0.423614  -22.7166,   5.56086   0.127599 0.00404666,     5.13359    -0.233121 -3.98856e-12,  4.93313  0.389972 0.0038933,    4.50646   0.0306638 4.47141e-13,0 0 0,7.73633 3.52723 197.551,0 0 0,23.6944 20.2623 282.559
4.39,  5.02683 0.0711711  0.396425,  1.56129 -0.240195  -22.7069,  5.56595  0.127832 0.0010478,     5.13359    -0.233121 -3.98856e-12,   4.93822   0.390225 0.00100809,    4.50646   0.0306638 4.47141e-13,0 0 0, 2.42392 0.398493   56.191,0 0 0, 7.3165 5.71562 82.3602
4.4,  5.03643 0.0794153   0.39685,-0.0282187 -0.0535142   -22.6992,    5.56769    0.127911 4.13003e-13,     5.13359    -0.233121 -3.98856e-12,     4.93996     0.390312 -3.85803e-12,    4.50646   0.0306638 4.47141e-13,0 0 0, 2.84217e-14 -1.42109e-13  4.54747e-13,0 0 0,5.68434e-14 2.84217e-14 4.54747e-13
4.41,  5.04602 0.0876594  0.396392,-1.61769 0.133385 -22.6938,    5.56769    0.127911 4.12983e-13,   5.13534  -0.233025 0.00100616,     4.93996     0.390312 -3.85809e-12,    4.5082   0.030739 0.00104994,-7.33517 -7.05219  82.6315,0 0 0,-2.73935 -1.02227  55.9709,0 0 0
4.42,  5.05568 0.0957907  0.395247, -3.1833 0.317482 -22.6903,    5.56769    0.127911 4.12983e-13,   5.14045  -0.232745 0.00388588,     4.93996     0.390312 -3.85809e-12,   4.51329  0.0309585 0.00405495,-23.7605 -24.7975  283.448,0 0 0,-8.76387 -5.68218   196.85,0 0 0
4.43, 5.06549 0.103696 0.393711, -4.7012 0.495764 -22.6881,    5.56769    0.127911 4.12983e-13,   5.14871  -0.232293 0.00843096,     4.93996     0.390312 -3.85809e-12,   4.52151  0.0313132 0.00879779,-40.9056  -48.119  531.834,0 0 0,-14.7833 -16.3694  382.088,0 0 0
4.44,  5.0755 0.111263 0.392077,-6.14756 0.665217 -22.6865,    5.56769    0.127911 4.12983e-13,  5.15991  -0.23168 0.0144333,     4.93996     0.390312 -3.85809e-12,  4.53265 0.0317937 0.0150612,-50.4001 -71.8997  757.173,0 0 0,-17.5072 -35.4737  571.135,0 0 0
4.45,  5.0858 0.118379  0.39064,-7.49855 0.822828 -22.6849,    5.56769    0.127911 4.12983e-13,  5.17381 -0.230919 0.0216846,     4.93996     0.390312 -3.85809e-12,  4.54649 0.0323909 0.0226281,-43.8738 -91.0228  888.848,0 0 0,-13.6454 -65.3846  723.441,0 0 0
4.46, 5.09644  0.12493 0.389694,-8.73033 0.965582 -22.6825,    5.56769    0.127911 4.12983e-13,  5.19023  -0.23002 0.0299768,     4.93996     0.390312 -3.85809e-12,  4.56283 0.0330956  0.031281,-12.9563 -100.371  856.244,0 0 0,0.092538 -108.492  798.455,0 0 0
4.47,  5.1075 0.130805 0.389533,-9.81907  1.09047 -22.6787,    5.56769    0.127911 4.12983e-13,  5.20893 -0.228996 0.0391016,     4.93996     0.390312 -3.85809e-12,  4.58144 0.0338985 0.0408029, 47.3809 -96.0153   610.02,0 0 0, 25.6351 -165.192  765.005,0 0 0
4.48, 5.11906 0.135889 0.390453,-10.7409  1.19447 -22.6728,    5.56769    0.127911 4.12983e-13,   5.2297 -0.227858  0.048851,     4.93996     0.390312 -3.85809e-12,  4.60212 0.0347904 0.0509765, 99.5842 -89.7835  377.091,0 0 0,47.5962 -211.26 716.466,0 0 0
4.49, 5.13117  0.14007 0.392747,-11.4721  1.27457 -22.6643,    5.56769    0.127911 4.12983e-13,  5.25233 -0.226619 0.0590167,     4.93996     0.390312 -3.85809e-12,  4.62465 0.0357622 0.0615846, 130.906 -86.0444  237.333,0 0 0, 60.7729 -238.901  687.342,0 0 0
4.5, 5.14392 0.143236 0.396709,-11.9887  1.32776 -22.6523,    5.56769    0.127911 4.12983e-13,  5.27661  -0.22529 0.0693906,     4.93996     0.390312 -3.85809e-12,  4.64881 0.0368046 0.0724098,141.347 -84.798 190.747,0 0 0, 65.1651 -248.114  677.634,0 0 0
4.51, 5.15734 0.145311 0.402536,-12.2749  1.35203 -22.6364,    5.56769    0.127911 4.12983e-13,  5.30232 -0.223882 0.0797646,     4.93996     0.390312 -3.85809e-12,   4.6744 0.0379084 0.0832351, 130.906 -86.0444  237.333,0 0 0, 60.7729 -238.901  687.342,0 0 0
4.52, 5.17139  0.14637 0.410032,-12.3465  1.34934 -22.6169,    5.56769    0.127911 4.12983e-13,  5.32925 -0.222407 0.0899303,     4.93996     0.390312 -3.85809e-12,   4.7012 0.0390645 0.0938431, 99.5842 -89.7835  377.091,0 0 0,47.5962 -211.26 716.466,0 0 0
4.53,   5.186 0.146527 0.418902,-12.2275  1.32269 -22.5943,    5.56769    0.127911 4.12983e-13,  5.35717 -0.220878 0.0996797,     4.93996     0.390312 -3.85809e-12,  4.72899 0.0402635  0.104017, 47.3809 -96.0153   610.02,0 0 0, 25.6351 -165.192  765.005,0 0 0
4.54,  5.2011 0.145893 0.428852,-11.9416  1.27503 -22.5691,    5.56769    0.127911 4.12983e-13,  5.38588 -0.219306  0.108805,     4.93996     0.390312 -3.85809e-12,  4.75757 0.0414962  0.113539,-12.9563 -100.371  856.244,0 0 0,0.092538 -108.492  798.455,0 0 0
4.55, 5.21662 0.144583 0.439588,-11.5128  1.20936 -22.5418,    5.56769    0.127911 4.12983e-13,  5.41517 -0.217703  0.117097,     4.93996     0.390312 -3.85809e-12,  4.78672 0.0427536  0.122192,-43.8738 -91.0228  888.848,0 0 0,-13.6454 -65.3846  723.441,0 0 0
4.56, 5.23249 0.142708 0.450815,-10.9647  1.12863 -22.5128,    5.56769    0.127911 4.12983e-13, 5.44481 -0.21608 0.124348,     4.93996     0.390312 -3.85809e-12,  4.81622 0.0440263  0.129758,-50.4001 -71.8997  757.173,0 0 0,-17.5072 -35.4737  571.135,0 0 0
4.57, 5.24864 0.140381 0.462238,-10.3214  1.03584 -22.4826,    5.56769    0.127911 4.12983e-13,  5.47459 -0.214449   0.13035,     4.93996     0.390312 -3.85809e-12,  4.84586 0.0453051  0.136022,-40.9056  -48.119  531.834,0 0 0,-14.7833 -16.3694  382.088,0 0 0
4.58,   5.265 0.137717 0.473564,-9.60657 0.933944 -22.4518,    5.56769    0.127911 4.12983e-13,  5.50431 -0.212822  0.134895,     4.93996     0.390312 -3.85809e-12,  4.87544 0.0465808  0.140765,-23.7605 -24.7975  283.448,0 0 0,-8.76387 -5.68218   196.85,0 0 0
4.59,  5.2815 0.134826 0.484498,-8.84413 0.825933 -22.4208,    5.56769    0.127911 4.12983e-13, 5.53373 -0.21121 0.137775,     4.93996     0.390312 -3.85809e-12,  4.90473 0.0478443   0.14377,-7.33517 -7.05219  82.6315,0 0 0,-2.73935 -1.02227  55.9709,0 0 0
4.6, 5.29807 0.131823 0.494746,-8.05791 0.714777 -22.3901,    5.56769    0.127911 4.12983e-13,  5.56266 -0.209626  0.138781,     4.93996     0.390312 -3.85809e-12,  4.93352 0.0490863   0.14482, 5.68434e-14 -2.84217e-14 -4.54747e-13,0 0 0, 5.68434e-14 -4.26326e-14            0,0 0 0
4.61, 5.31466   0.1288 0.504062,-7.26778 0.602957   -22.36,   5.56943    0.12802 0.00108189,  5.59159 -0.208042  0.137775,    4.9417   0.390399 0.00094434,  4.96231 0.0503283   0.14377,0 0 0,0 0 0,0 0 0,0 0 0
4.62, 5.33124 0.125778 0.512398, -6.4777 0.490974 -22.3308,   5.57451   0.128338 0.00417835,  5.62101 -0.206431  0.134895,  4.94676  0.390652 0.0036471,   4.9916 0.0515918  0.140765,0 0 0,0 0 0,0 0 0,0 0 0
4.63, 5.34782 0.122756 0.519753,-5.68768 0.378834 -22.3023,   5.58273   0.128851 0.00906552,  5.65073 -0.204804   0.13035,   4.95493    0.39106 0.00791291,  5.02117 0.0528675  0.136022,0 0 0,0 0 0,0 0 0,0 0 0
4.64,  5.3644 0.119734 0.526127,-4.89772 0.266544 -22.2747,  5.59386  0.129545 0.0155196,  5.68051 -0.203173  0.124348,    4.966  0.391614 0.0135464,  5.05082 0.0541464  0.129758,0 0 0,0 0 0,0 0 0,0 0 0
4.65, 5.38099 0.116712  0.53152, -4.1078 0.154108 -22.2478,  5.60769  0.130409 0.0233167, 5.71015 -0.20155 0.117097,  4.97976  0.392303 0.0203521, 5.08032 0.055419 0.122192,0 0 0,0 0 0,0 0 0,0 0 0
4.66, 5.39757 0.113689 0.535933, -3.31793 0.0415343  -22.2217, 5.62401 0.131428 0.032233,  5.73944 -0.199946  0.108805,    4.996  0.393115 0.0281348,  5.10947 0.0566764  0.113539,0 0 0,0 0 0,0 0 0,0 0 0
4.67, 5.41415 0.110667 0.539365,   -2.5281 -0.0711725   -22.1963,   5.6426  0.132589 0.0420446,  5.76815 -0.198374 0.0996797,  5.0145  0.39404 0.036699,  5.13805 0.0579091  0.104017,0 0 0,0 0 0,0 0 0,0 0 0
4.68, 5.43073 0.107645 0.541817, -1.73832 -0.184006  -22.1718,  5.66326  0.133879 0.0525278,  5.79608 -0.196845 0.0899303,  5.03506  0.395068 0.0458493,  5.16584 0.0591081 0.0938431,0 0 0,0 0 0,0 0 0,0 0 0
4.69, 5.44732 0.104623 0.543288,-0.94857 -0.29696  -22.148,  5.68576  0.135285 0.0634586,    5.823 -0.195371 0.0797646,  5.05745  0.396188 0.0553904,  5.19264 0.0602642 0.0832351,0 0 0,0 0 0,0 0 0,0 0 0
4.7,  5.4639 0.101601 0.543778,-0.158856 -0.410028  -22.1251,   5.7099  0.136792 0.0746133,  5.84871 -0.193963 0.0693906,  5.08147  0.397389 0.0651269,  5.21823  0.061368 0.0724098,0 0 0,0 0 0,0 0 0,0 0 0
4.71,  5.48048 0.0985783  0.543287, 0.630827 -0.523205  -22.1029, 5.73547 0.138389 0.085768,  5.87299 -0.192634 0.0590167,   5.1069  0.398662 0.0748633,  5.24239 0.0624104 0.0615846,0 0 0,0 0 0,0 0 0,0 0 0
4.72,  5.49707 0.0955561  0.541816,  1.42048 -0.636484  -22.0814,  5.76224  0.140061 0.0966989,  5.89562 -0.191394  0.048851,  5.13354  0.399994 0.0844044,  5.26492 0.0633822 0.0509765,0 0 0,0 0 0,0 0 0,0 0 0
4.73,  5.51365 0.0925339  0.539364, 2.21011 -0.74986 -22.0608, 5.79001 0.141795 0.107182,  5.91639 -0.190257 0.0391016,  5.16117  0.401376 0.0935547,   5.2856 0.0642741 0.0408029,0 0 0,0 0 0,0 0 0,0 0 0
4.74,  5.53023 0.0895117  0.535932,  2.99972 -0.863326   -22.041, 5.81856 0.143578 0.116994,   5.9351 -0.189233 0.0299768, 5.18958 0.402797 0.102119, 5.30421 0.065077 0.031281,0 0 0,0 0 0,0 0 0,0 0 0
4.75,  5.54681 0.0864894  0.531519,  3.78931 -0.976877  -22.0219, 5.84768 0.145396  0.12591,  5.95151 -0.188334 0.0216846, 5.21855 0.404246 0.109902,  5.32054 0.0657817 0.0226281,0 0 0,0 0 0,0 0 0,0 0 0
4.76,   5.5634 0.0834672  0.526125, 4.57889 -1.09051 -22.0036, 5.87715 0.147237 0.133707,  5.96542 -0.187572 0.0144333, 5.24788 0.405712 0.116707,  5.33439 0.0663789 0.0150612,0 0 0,0 0 0,0 0 0,0 0 0
4.77, 5.57998 0.080445  0.51975, 5.36845 -1.20421 -21.9861, 5.90677 0.149086 0.140161,   5.97661   -0.18696 0.00843096, 5.27735 0.407186 0.122341,   5.34553  0.0668594 0.00879779,0 0 0,0 0 0,0 0 0,0 0 0
4.78,  5.59656 0.0774228  0.512395,   6.158 -1.31798 -21.9694, 5.93631 0.150931 0.145048,   5.98487  -0.186507 0.00388588, 5.30675 0.408657 0.126607,   5.35375  0.0672141 0.00405495,0 0 0,0 0 0,0 0 0,0 0 0
4.79,  5.61314 0.0744006  0.504059, 6.94755 -1.43181 -21.9535, 5.96557 0.152758 0.148145,   5.98998  -0.186227 0.00100616, 5.33586 0.410113 0.129309,   5.35884  0.0674336 0.00104994,0 0 0,0 0 0,0 0 0,0 0 0
4.8,  5.62973 0.0713784  0.494743,  7.7371 -1.54569 -21.9383, 5.99434 0.154555 0.149227,     5.99173    -0.186131 -2.77567e-12, 5.36448 0.411544 0.130254,    5.36058   0.0675088 2.04531e-12,0 0 0,0 0 0,0 0 0,0 0 0
4.81,  5.6463 0.068375 0.484495, 8.52272 -1.65899 -21.9239,  6.0231 0.156351 0.148145,     5.99173    -0.186131 -2.77573e-12,  5.3931 0.412976 0.129309,   5.36058  0.0675088 2.0453e-12,0 0 0, 3.72947 0.589062  55.7211,0 0 0,8.42853 5.97111  84.532
4.82,   5.6628 0.0654849   0.47356, 9.28476 -1.76853 -21.9101, 6.05236 0.158178 0.145048,     5.99173    -0.186131 -2.77573e-12, 5.42221 0.414432 0.126607,   5.36058  0.0675088 2.0453e-12,0 0 0,12.1775 4.16841 195.944,0 0 0,27.4277 21.1576 289.981
4.83,  5.67915 0.0628213  0.462234, 9.99967 -1.87051 -21.8967, 6.08191 0.160023 0.140161,     5.99173    -0.186131 -2.77573e-12, 5.45161 0.415902 0.122341,   5.36058  0.0675088 2.0453e-12,0 0 0,21.2334 13.4563  380.26,0 0 0,47.5677 41.4694 544.126
4.84,   5.6953 0.0604973  0.450809, 10.6439 -1.96112 -21.8835, 6.11152 0.161873 0.133707,     5.99173    -0.186131 -2.77573e-12, 5.48108 0.417376 0.116707,   5.36058  0.0675088 2.0453e-12,0 0 0,26.7867 31.1709 568.257,0 0 0,59.4189 62.8162 774.747
4.85,  5.71116 0.0586262  0.439582, 11.1938 -2.03656 -21.8704,   6.141 0.163713  0.12591,     5.99173    -0.186131 -2.77573e-12, 5.51041 0.418843 0.109902,   5.36058  0.0675088 2.0453e-12,0 0 0,24.7268 60.0305 719.525,0 0 0,53.5516 81.1079 909.623
4.86,  5.72667 0.0573213  0.428844, 11.6258 -2.09301 -21.8571, 6.17012 0.165532 0.116994,     5.99173    -0.186131 -2.77573e-12, 5.53938 0.420292 0.102119,   5.36058  0.0675088 2.0453e-12,0 0 0,10.9429 102.753 793.655,0 0 0, 20.536 92.2543 876.534
4.87,  5.74175 0.0566958  0.418892, 11.9164 -2.12667 -21.8435, 6.19867 0.167315 0.107182,     5.99173    -0.186131 -2.77573e-12,  5.56779  0.421713 0.0935547,   5.36058  0.0675088 2.0453e-12,0 0 0,-17.0767  159.982  759.601,0 0 0,-45.3477  93.0026  625.012
4.88,  5.75634 0.0568629  0.410019, 12.0421 -2.13374 -21.8293,  6.22643  0.169049 0.0966989,     5.99173    -0.186131 -2.77573e-12,  5.59542  0.423095 0.0844044,   5.36058  0.0675088 2.0453e-12,0 0 0,-41.441 206.646  710.66,0 0 0,-102.508  91.3609  387.024
4.89,  5.77035 0.0579358   0.40252, 11.9791 -2.11041 -21.8145, 6.25321  0.17072 0.085768,     5.99173    -0.186131 -2.77573e-12,  5.62205  0.424427 0.0748633,   5.36058  0.0675088 2.0453e-12,0 0 0,-56.0596  234.645  681.295,0 0 0,-136.804  90.3758  244.231
4.9,  5.78373 0.0600277  0.396689,  11.704 -2.05287 -21.7988,  6.27877  0.172317 0.0746133,     5.99173    -0.186131 -2.77573e-12,  5.64749  0.425699 0.0651269,   5.36058  0.0675088 2.0453e-12,0 0 0,-60.9325  243.978  671.507,0 0 0,-148.236  90.0475  196.633
4.91,  5.79643 0.0632142  0.392722, 11.2011 -1.95858 -21.7821,  6.30291  0.173824 0.0634586,     5.99173    -0.186131 -2.77573e-12,  5.67151    0.4269 0.0553904,   5.36058  0.0675088 2.0453e-12,0 0 0,-56.0596  234.645  681.295,0 0 0,-136.804  90.3758  244.231
4.92,  5.80849 0.0674198  0.390423,  10.486 -1.83007 -21.7648,  6.32542   0.17523 0.0525278,     5.99173    -0.186131 -2.77573e-12,   5.6939   0.42802 0.0458493,   5.36058  0.0675088 2.0453e-12,0 0 0,-41.441 206.646  710.66,0 0 0,-102.508  91.3609  387.024
4.93,  5.81998 0.0725312  0.389497, 9.58237 -1.67111 -21.7474,  6.34607   0.17652 0.0420446,     5.99173    -0.186131 -2.77573e-12, 5.71446 0.429048 0.036699,   5.36058  0.0675088 2.0453e-12,0 0 0,-17.0767  159.982  759.601,0 0 0,-45.3477  93.0026  625.012
4.94,  5.83097 0.0784352  0.389651, 8.51374 -1.48549 -21.7304, 6.36467 0.177681 0.032233,     5.99173    -0.186131 -2.77573e-12,  5.73296  0.429974 0.0281348,   5.36058  0.0675088 2.0453e-12,0 0 0,10.9429 102.753 793.655,0 0 0, 20.536 92.2543 876.534
4.95,  5.84154 0.0850186  0.390589,  7.3037   -1.277 -21.7142,  6.38099    0.1787 0.0233167,     5.99173    -0.186131 -2.77573e-12,   5.7492  0.430786 0.0203521,   5.36058  0.0675088 2.0453e-12,0 0 0,24.7268 60.0305 719.525,0 0 0,53.5516 81.1079 909.623
4.96,  5.85175 0.0921681  0.392019, 5.97581 -1.04942 -21.6992,  6.39482  0.179564 0.0155196,     5.99173    -0.186131 -2.77573e-12,  5.76296  0.431474 0.0135464,   5.36058  0.0675088 2.0453e-12,0 0 0,26.7867 31.1709 568.257,0 0 0,59.4189 62.8162 774.747
4.97,  5.86168 0.0997705  0.393645,  4.55367 -0.806543  -21.6861,   6.40595   0.180259 0.00906552,     5.99173    -0.186131 -2.77573e-12,   5.77403   0.432028 0.00791291,   5.36058  0.0675088 2.0453e-12,0 0 0,21.2334 13.4563  380.26,0 0 0,47.5677 41.4694 544.126
