time , lin_pos[m] , euler_rpy[deg] , foot1_pos[m] , foot2_pos[m] , foot3_pos[m] , foot4_pos[m] , foot1_F[N] , foot2_F[N] , foot3_F[N] , foot4_F[N] , foot1_contact , foot2_contact , foot3_contact , foot4_contact 
3.98, 4.89368 0.243013 0.486742,-14.0818  3.54881 -16.6527,     5.15125     0.266985 -1.19377e-15,   5.14467 -0.0313776   0.166196,    4.49832    0.457581 5.89685e-16, 4.49284 0.162041 0.196845,0.339254  -13.879   94.912,0 0 0,-0.326674  -18.6549   91.4113,0 0 0
3.99, 4.90789 0.243168 0.497677,-12.9325  3.29458 -16.6126,     5.15125     0.266985 -1.19377e-15,   5.17367 -0.0277529   0.169744,    4.49832    0.457581 5.89685e-16, 4.52191 0.165856 0.201047,0.0952266  -3.90323   26.6871,0 0 0,-0.092089  -5.24626   25.7025,0 0 0
4,  4.9221 0.243273 0.507927,-11.7479  3.03166 -16.5737,     5.15125     0.266985 -1.19377e-15,   5.20218 -0.0241898   0.170983,    4.49832    0.457581 5.89685e-16, 4.55049 0.169605 0.202515, 8.88178e-16            0 -1.13687e-13,0 0 0,           0  2.84217e-14 -1.13687e-13,0 0 0
4.01, 4.93631 0.243369 0.517244,-10.5577    2.767 -16.5373,   5.15301   0.267192 0.00146886,   5.23069 -0.0206268   0.169744,    4.5001   0.457806 0.00122272, 4.57906 0.173354 0.201047,0 0 0,0 0 0,0 0 0,0 0 0
4.02, 4.95052 0.243465 0.525581,-9.36771  2.50203 -16.5037,   5.15817   0.267797 0.00567282,    5.2597 -0.0170021   0.166196,   4.50527   0.458463 0.00472222, 4.60813 0.177168 0.196845,0 0 0,0 0 0,0 0 0,0 0 0
4.03, 4.96473 0.243561 0.532938,-8.17802  2.23678 -16.4729, 5.16649 0.268773 0.012308,   5.28899 -0.0133422   0.160596,  4.51362  0.459525 0.0102455, 4.63749  0.18102 0.190213,0 0 0,0 0 0,0 0 0,0 0 0
4.04, 4.97895 0.243657 0.539314,-6.98856  1.97128 -16.4448,  5.17778  0.270096 0.0210705,   5.31834 -0.0096734   0.153201,  4.52494  0.460963 0.0175397, 4.66691  0.18488 0.181454,0 0 0,0 0 0,0 0 0,0 0 0
4.05, 4.99316 0.243753 0.544709, -5.7993  1.70556 -16.4196,   5.1918   0.27174 0.0316564,    5.34756 -0.00602228    0.144267,  4.53901  0.462751 0.0263517, 4.69619 0.188722 0.170872,0 0 0,0 0 0,0 0 0,0 0 0
4.06, 5.00737 0.243849 0.549123,-4.61022  1.43966 -16.3971,  5.20834   0.27368 0.0437618,    5.37642 -0.00241519    0.134051,  4.55561  0.464861 0.0364286, 4.72512 0.192518 0.158772,0 0 0,0 0 0,0 0 0,0 0 0
4.07, 5.02158 0.243945 0.552557,-3.42129  1.17361 -16.3775,  5.22719  0.275891 0.0570828,   5.40472 0.00112143   0.122809,  4.57453  0.467265 0.0475174, 4.75349 0.196239 0.145457,0 0 0,0 0 0,0 0 0,0 0 0
4.08, 5.03579 0.244041  0.55501,-2.23249 0.907435 -16.3606,  5.24813  0.278347 0.0713155,   5.43225 0.00456115   0.110797,  4.59554  0.469935 0.0593651, 4.78108 0.199859  0.13123,0 0 0,0 0 0,0 0 0,0 0 0
4.09,    5.05 0.244137 0.556482,-1.04378 0.641175 -16.3465, 5.27095 0.281022 0.086156,   5.45879 0.00787756  0.0982726,  4.61844  0.472844 0.0717187, 4.80768 0.203348 0.116396,0 0 0,0 0 0,0 0 0,0 0 0
4.1, 5.06421 0.244233 0.556974,0.144848  0.37486 -16.3352, 5.29542 0.283892   0.1013,  5.48413 0.0110442 0.0854916,  4.64299  0.475965 0.0843254, 4.83307 0.206681 0.101258,0 0 0,0 0 0,0 0 0,0 0 0
4.11, 5.07842 0.244329 0.556485, 1.33344 0.108523 -16.3267, 5.32134 0.286931 0.116445,  5.50806 0.0140347 0.0727106,   4.669 0.479269 0.096932,  4.85706  0.209827 0.0861197,0 0 0,0 0 0,0 0 0,0 0 0
4.12, 5.09263 0.244425 0.555015,    2.522 -0.157805  -16.3209, 5.34848 0.290114 0.131285,  5.53037 0.0168226 0.0601861, 4.69623  0.48273 0.109286,  4.87942  0.212761 0.0712854,0 0 0,0 0 0,0 0 0,0 0 0
4.13, 5.10685 0.244521 0.552565,  3.71058 -0.424092  -16.3179, 5.37663 0.293415 0.145518,  5.55084 0.0193815 0.0481745, 4.72448  0.48632 0.121133,  4.89994  0.215454 0.0570587,0 0 0,0 0 0,0 0 0,0 0 0
4.14, 5.12106 0.244617 0.549134,  4.89919 -0.690306  -16.3177, 5.40557 0.296809 0.158839,  5.56927 0.0216849 0.0369324, 4.75352  0.49001 0.132222,  4.91842  0.217877 0.0437433,0 0 0,0 0 0,0 0 0,0 0 0
4.15, 5.13527 0.244713 0.544723,  6.08787 -0.956415  -16.3203, 5.43509 0.300271 0.170944,  5.58545 0.0237065 0.0267161, 4.78314 0.493774 0.142299, 4.93463 0.220005 0.031643,0 0 0,0 0 0,0 0 0,0 0 0
4.16, 5.14948 0.244809  0.53933, 7.27663 -1.22239 -16.3256, 5.46497 0.303775  0.18153,  5.59916 0.0254197 0.0177823, 4.81313 0.497585 0.151111,  4.94837  0.221807 0.0210616,0 0 0,0 0 0,0 0 0,0 0 0
4.17, 5.16369 0.244905 0.532957,  8.4655 -1.48819 -16.3337, 5.49499 0.307295 0.190293,  5.61019 0.0267982 0.0103872, 4.84325 0.501413 0.158405,  4.95943  0.223258 0.0123028,0 0 0,0 0 0,0 0 0,0 0 0
4.18,  5.1779 0.245001 0.525604, 9.65452  -1.7538 -16.3446, 5.52495 0.310808 0.196928,   5.61833  0.0278156 0.00478753, 4.87331 0.505232 0.163929,   4.96759   0.224329 0.00567043,0 0 0,0 0 0,0 0 0,0 0 0
4.19, 5.19211 0.245097  0.51727, 10.8437 -2.01917 -16.3582, 5.55461 0.314286 0.201132,   5.62337  0.0284454 0.00123963, 4.90307 0.509015 0.167428,   4.97264   0.224991 0.00146824,0 0 0,0 0 0,0 0 0,0 0 0
4.2, 5.20632 0.245193 0.507955, 12.0331 -2.28428 -16.3746, 5.58377 0.317706 0.202601,     5.6251   0.0286613 3.55271e-15, 4.93233 0.512733 0.168651,     4.97437     0.225218 -2.60902e-15,0 0 0,0 0 0,0 0 0,0 0 0
4.21, 5.22054 0.245297 0.497708, 13.2167 -2.54785 -16.3936, 5.61293 0.321125 0.201132,     5.6251   0.0286613 3.60534e-15, 4.96159 0.516451 0.167428,     4.97437     0.225218 -2.56101e-15,0 0 0,0.449236  4.76515  25.8743,0 0 0,0.306729  4.17803  26.5564
4.22, 5.23475 0.245452 0.486775, 14.3647 -2.80364 -16.4145, 5.64259 0.324604 0.196928,     5.6251   0.0286613 3.60534e-15, 4.99136 0.520234 0.163929,     4.97437     0.225218 -2.56101e-15,0 0 0,1.59722 16.9432 92.0219,0 0 0,1.09065 14.8557 94.4477
4.23, 5.24898 0.245706 0.475451, 15.4414 -3.04416 -16.4366, 5.67254 0.328116 0.190293,     5.6251   0.0286613 3.60534e-15, 5.02141 0.524053 0.158405,     4.97437     0.225218 -2.56101e-15,0 0 0,3.14437 33.3581 181.229,0 0 0,2.14735 29.2482 186.007
4.24, 5.26321  0.24611 0.464029, 16.4108 -3.26192  -16.459, 5.70257 0.331637  0.18153,     5.6251   0.0286613 3.60534e-15, 5.05154 0.527882 0.151111,     4.97437     0.225218 -2.56101e-15,0 0 0,4.79109 50.8336 276.284,0 0 0,3.27244  44.571 283.569
4.25, 5.27747 0.246713 0.452804, 17.2372 -3.44945  -16.481, 5.73245 0.335141 0.170944,     5.6251   0.0286613 3.60534e-15, 5.08153 0.531692 0.142299,     4.97437     0.225218 -2.56101e-15,0 0 0,6.23779 66.1938 359.972,0 0 0, 4.2615 58.0393 369.465
4.26, 5.29174 0.247567 0.442071, 17.8849 -3.59926 -16.5016, 5.76197 0.338603 0.158839,     5.6251   0.0286613 3.60534e-15, 5.11115 0.535456 0.132222,     4.97437     0.225218 -2.56101e-15,0 0 0, 7.1849 76.2624  415.08,0 0 0,4.91013 66.8684  426.03
4.27, 5.30604  0.24872 0.432124, 18.3178 -3.70385 -16.5201, 5.79091 0.341997 0.145518,     5.6251   0.0286613 3.60534e-15, 5.14019 0.539147 0.121133,     4.97437     0.225218 -2.56101e-15,0 0 0,7.39019 78.4709 427.671,0 0 0,5.05301 68.8063 438.958
4.28, 5.32037 0.250222 0.423258, 18.5004 -3.75574 -16.5358, 5.81906 0.345298 0.131285,     5.6251   0.0286613 3.60534e-15, 5.16844 0.542736 0.109286,     4.97437     0.225218 -2.56101e-15,0 0 0,7.38875 78.4809 428.216,0 0 0,5.05424 68.8163 439.522
4.29, 5.33474 0.252124 0.415766, 18.3967 -3.74745 -16.5477,  5.8462 0.348481 0.116445,     5.6251   0.0286613 3.60534e-15, 5.19567 0.546197 0.096932,     4.97437     0.225218 -2.56101e-15,0 0 0,7.38788 78.4869 428.543,0 0 0,5.05498 68.8223  439.86
4.3, 5.34914 0.254476 0.409944, 17.9709 -3.67149 -16.5551,5.87212 0.35152  0.1013,     5.6251   0.0286613 3.60534e-15,  5.22167  0.549501 0.0843254,     4.97437     0.225218 -2.56101e-15,0 0 0, 7.3876 78.4889 428.652,0 0 0,5.05522 68.8243 439.973
4.31, 5.36358  0.25731 0.405987, 17.1992 -3.52288 -16.5575, 5.89659  0.35439 0.086156,     5.6251   0.0286613 3.60534e-15,  5.24623  0.552622 0.0717187,     4.97437     0.225218 -2.56101e-15,0 0 0,7.38788 78.4869 428.543,0 0 0,5.05498 68.8223  439.86
4.32, 5.37806 0.260594   0.4037, 16.1055 -3.30665 -16.5562,  5.91941  0.357065 0.0713155,     5.6251   0.0286613 3.60534e-15,  5.26913  0.555531 0.0593651,     4.97437     0.225218 -2.56101e-15,0 0 0,7.38875 78.4809 428.216,0 0 0,5.05424 68.8163 439.522
4.33, 5.39257 0.264277 0.402788, 14.7254 -3.03036 -16.5526,  5.94035  0.359521 0.0570828,     5.6251   0.0286613 3.60534e-15,  5.29014  0.558202 0.0475174,     4.97437     0.225218 -2.56101e-15,0 0 0,7.39019 78.4709 427.671,0 0 0,5.05301 68.8063 438.958
4.34, 5.40712 0.268309 0.402956, 13.0947 -2.70153 -16.5484,   5.9592  0.361731 0.0437618,     5.6251   0.0286613 3.60534e-15,  5.30906  0.560605 0.0364286,     4.97437     0.225218 -2.56101e-15,0 0 0, 7.1849 76.2624  415.08,0 0 0,4.91013 66.8684  426.03
4.35, 5.42169 0.272642  0.40391, 11.2493 -2.32772 -16.5451,  5.97574  0.363672 0.0316564,     5.6251   0.0286613 3.60534e-15,  5.32566  0.562715 0.0263517,     4.97437     0.225218 -2.56101e-15,0 0 0,6.23779 66.1938 359.972,0 0 0, 4.2615 58.0393 369.465
4.36, 5.43628 0.277224 0.405356, 9.22487 -1.91646 -16.5442,  5.98976  0.365316 0.0210705,     5.6251   0.0286613 3.60534e-15,  5.33973  0.564503 0.0175397,     4.97437     0.225218 -2.56101e-15,0 0 0,4.79109 50.8336 276.284,0 0 0,3.27244  44.571 283.569
4.37, 5.45088 0.282006 0.406999, 7.05719 -1.47529 -16.5473, 6.00104 0.366639 0.012308,     5.6251   0.0286613 3.60534e-15,  5.35105  0.565941 0.0102455,     4.97437     0.225218 -2.56101e-15,0 0 0,3.14437 33.3581 181.229,0 0 0,2.14735 29.2482 186.007
4.38,  5.4655 0.286937 0.408544, 4.78204 -1.01177 -16.5559,   6.00937   0.367615 0.00567282,     5.6251   0.0286613 3.60534e-15,    5.3594   0.567003 0.00472222,     4.97437     0.225218 -2.56101e-15,0 0 0,1.59722 16.9432 92.0219,0 0 0,1.09065 14.8557 94.4477
4.39, 5.48013 0.291968 0.409698,  2.43519 -0.533426  -16.5716,   6.01452    0.36822 0.00146886,     5.6251   0.0286613 3.60534e-15,   5.36457    0.56766 0.00122272,     4.97437     0.225218 -2.56101e-15,0 0 0,0.449236  4.76515  25.8743,0 0 0,0.306729  4.17803  26.5564
4.4, 5.49476  0.29705 0.410166, 0.0524072 -0.0478036    -16.596,     6.01629     0.368427 -2.22045e-15,     5.6251   0.0286613 3.60534e-15,   5.36634   0.567885 3.4972e-15,     4.97437     0.225218 -2.56101e-15,0 0 0, 5.32907e-15 -2.84217e-14  1.13687e-13,0 0 0,          0           0 2.27374e-13
4.41,  5.5094 0.302131 0.409751,-2.33053 0.437566   -16.63,     6.01629     0.368427 -2.33138e-15,   5.62686  0.0288683 0.00123183,    5.36634    0.567885 3.50178e-15,   4.97613   0.225435 0.00146679,-0.281873  -3.95324   26.3813,0 0 0,-0.475764  -5.13168   25.8988,0 0 0
4.42, 5.52402 0.307161 0.408649,-4.67778 0.915205 -16.6721,     6.01629     0.368427 -2.33138e-15,   5.63201  0.0294725 0.00475741,    5.36634    0.567885 3.50178e-15,   4.98129   0.226068 0.00566486,-1.00162 -14.0569  93.8252,0 0 0,-1.69095 -18.2475  92.1095,0 0 0
4.43, 5.53864  0.31209 0.407153,-6.9535 1.37765  -16.72,     6.01629     0.368427 -2.33138e-15,  5.64032 0.0304486 0.0103219,    5.36634    0.567885 3.50178e-15,  4.98961   0.22709 0.0122907,-1.97042 -27.6769  184.782,0 0 0, -3.3274 -35.9287  181.403,0 0 0
4.44, 5.55325 0.316867 0.405558,-9.12185  1.81742 -16.7717,     6.01629     0.368427 -2.33138e-15,  5.65158 0.0317711 0.0176704,    5.36634    0.567885 3.50178e-15,  5.00089  0.228475 0.0210409,-2.99948  -42.179    281.7,0 0 0,-5.06696 -54.7563  276.552,0 0 0
4.45, 5.56784  0.32144 0.404157, -11.147  2.22707 -16.8249,     6.01629     0.368427 -2.33138e-15,  5.66558 0.0334148  0.026548,    5.36634    0.567885 3.50178e-15,   5.0149  0.230196 0.0316119,-3.89997 -54.9294  367.031,0 0 0,-6.59146 -71.3116  360.327,0 0 0
4.46, 5.58241  0.32576 0.403243, -12.993  2.59911 -16.8776,     6.01629     0.368427 -2.33138e-15,   5.6821 0.0353542    0.0367,    5.36634    0.567885 3.50178e-15,  5.03144  0.232227 0.0437004,-4.48309 -63.2937  423.223,0 0 0,-7.58275 -82.1757    415.5,0 0 0
4.47, 5.59696 0.329774  0.40311,-14.6242   2.9261 -16.9274,     6.01629     0.368427 -2.33138e-15,  5.70091 0.0375641 0.0478714,    5.36634    0.567885 3.50178e-15,  5.05028  0.234541 0.0570027,-4.59661 -65.1414  436.067,0 0 0,-7.78405  -84.583  428.119,0 0 0
4.48, 5.61147 0.333433 0.404052,-16.0046  3.20055 -16.9724,     6.01629     0.368427 -2.33138e-15,  5.72182  0.040019 0.0598074,    5.36634    0.567885 3.50178e-15,  5.07122  0.237111 0.0712154,-4.58317 -65.1624  436.628,0 0 0,-7.76932 -84.6174  428.679,0 0 0
4.49, 5.62595 0.336686 0.406362,-17.0984    3.415 -17.0102,     6.01629     0.368427 -2.33138e-15,   5.7446 0.0426937 0.0722531,    5.36634    0.567885 3.50178e-15,  5.09402  0.239912 0.0860351,-4.57511  -65.175  436.965,0 0 0,-7.76048  -84.638  429.014,0 0 0
4.5,  5.6404 0.339482 0.410334,-17.8697  3.56199 -17.0388,     6.01629     0.368427 -2.33138e-15,  5.76903 0.0455627 0.0849537,    5.36634    0.567885 3.50178e-15, 5.11849 0.242916 0.101158,-4.57242 -65.1792  437.077,0 0 0,-7.75754 -84.6449  429.126,0 0 0
4.51,  5.6548 0.341787 0.416164,-18.2947  3.63654 -17.0566,     6.01629     0.368427 -2.33138e-15,   5.7949 0.0486008 0.0976543,    5.36634    0.567885 3.50178e-15, 5.14439 0.246098 0.116281,-4.57511  -65.175  436.965,0 0 0,-7.76048  -84.638  429.014,0 0 0
4.52, 5.66917 0.343634 0.423656,-18.3972  3.64363 -17.0644,     6.01629     0.368427 -2.33138e-15,    5.822 0.0517825    0.1101,    5.36634    0.567885 3.50178e-15, 5.17152 0.249429 0.131101,-4.58317 -65.1624  436.628,0 0 0,-7.76932 -84.6174  428.679,0 0 0
4.53,  5.6835 0.345076 0.432517,-18.2132  3.59074 -17.0636,     6.01629     0.368427 -2.33138e-15,   5.8501 0.0550825  0.122036,    5.36634    0.567885 3.50178e-15, 5.19966 0.252885 0.145314,-4.59661 -65.1414  436.067,0 0 0,-7.78405  -84.583  428.119,0 0 0
4.54,  5.6978 0.346162 0.442452,-17.7784  3.48534 -17.0557,     6.01629     0.368427 -2.33138e-15,    5.879 0.0584755  0.133207,    5.36634    0.567885 3.50178e-15, 5.22859 0.256438 0.158616,-4.48309 -63.2937  423.223,0 0 0,-7.58275 -82.1757    415.5,0 0 0
4.55, 5.71208 0.346943 0.453168,-17.1287  3.33491  -17.042,     6.01629     0.368427 -2.33138e-15, 5.90847 0.061936 0.143359,    5.36634    0.567885 3.50178e-15,  5.2581 0.260061 0.170705,-3.89997 -54.9294  367.031,0 0 0,-6.59146 -71.3116  360.327,0 0 0
4.56, 5.72634  0.34747 0.464372,-16.2999  3.14693  -17.024,     6.01629     0.368427 -2.33138e-15,   5.9383 0.0654389  0.152237,    5.36634    0.567885 3.50178e-15, 5.28797 0.263729 0.181276,-2.99948  -42.179    281.7,0 0 0,-5.06696 -54.7563  276.552,0 0 0
4.57, 5.74058 0.347794 0.475769,-15.3279  2.92887 -17.0032,     6.01629     0.368427 -2.33138e-15,  5.96827 0.0689586  0.159586,    5.36634    0.567885 3.50178e-15, 5.31798 0.267415 0.190026,-1.97042 -27.6769  184.782,0 0 0, -3.3274 -35.9287  181.403,0 0 0
4.58, 5.75481 0.347966 0.487067,-14.2486   2.6882 -16.9808,     6.01629     0.368427 -2.33138e-15,  5.99817 0.0724699   0.16515,    5.36634    0.567885 3.50178e-15, 5.34792 0.271092 0.196652,-1.00162 -14.0569  93.8252,0 0 0,-1.69095 -18.2475  92.1095,0 0 0
4.59, 5.76903 0.348036 0.497971,-13.0978  2.43241 -16.9584,     6.01629     0.368427 -2.33138e-15,  6.02779 0.0759474  0.168676,    5.36634    0.567885 3.50178e-15, 5.37757 0.274733  0.20085,-0.281873  -3.95324   26.3813,0 0 0,-0.475764  -5.13168   25.8988,0 0 0
4.6, 5.78324 0.348056 0.508189,-11.9113  2.16896 -16.9374,     6.01629     0.368427 -2.33138e-15,   6.0569 0.0793657  0.169907,    5.36634    0.567885 3.50178e-15, 5.40672 0.278313 0.202316, 1.77636e-15  2.84217e-14 -1.13687e-13,0 0 0, 1.77636e-15            0 -1.13687e-13,0 0 0
4.61, 5.79746 0.348066 0.517474,-10.7191  1.90409 -16.9189,   6.01803   0.368627 0.00147032, 6.08601 0.082784 0.168676,   5.36808   0.568096 0.00122706, 5.43587 0.281892  0.20085,0 0 0,0 0 0,0 0 0,0 0 0
4.62, 5.81167 0.348077 0.525779,-9.52699  1.63907 -16.9032,    6.0231   0.369212 0.00567846,  6.11562 0.0862615   0.16515,   5.37316   0.568711 0.00473899, 5.46552 0.285533 0.196652,0 0 0,0 0 0,0 0 0,0 0 0
4.63, 5.82589 0.348088 0.533103,-8.33504  1.37394 -16.8903,  6.03128  0.370158 0.0123202,  6.14552 0.0897728  0.159586,  5.38136  0.569705 0.0102819, 5.49546  0.28921 0.190026,0 0 0,0 0 0,0 0 0,0 0 0
4.64,  5.8401 0.348099 0.539447, -7.1432  1.10873 -16.8801,  6.04238  0.371439 0.0210914,   6.1755 0.0932925  0.152237, 5.39247 0.571051 0.017602, 5.52547 0.292896 0.181276,0 0 0,0 0 0,0 0 0,0 0 0
4.65,5.85432 0.34811 0.54481,-5.95145 0.843468 -16.8728,  6.05616  0.373031 0.0316878,  6.20533 0.0967954  0.143359,  5.40628  0.572724 0.0264453, 5.55534 0.296564 0.170705,0 0 0,0 0 0,0 0 0,0 0 0
4.66, 5.86853 0.348121 0.549192,-4.75976 0.578188 -16.8682,  6.07243  0.374909 0.0438053,  6.2348 0.100256 0.133207,  5.42257  0.574697 0.0365579, 5.58485 0.300187 0.158616,0 0 0,0 0 0,0 0 0,0 0 0
4.67, 5.88275 0.348132 0.552594,-3.56811 0.312923 -16.8664,  6.09097  0.377049 0.0571395, 6.26369 0.103649 0.122036,  5.44113  0.576947 0.0476861, 5.61378  0.30374 0.145314,0 0 0,0 0 0,0 0 0,0 0 0
4.68, 5.89696 0.348143 0.555015, -2.37646 0.0477054  -16.8674,  6.11156  0.379427 0.0713863, 6.29179 0.106949   0.1101,  5.46175  0.579445 0.0595759, 5.64192 0.307196 0.131101,0 0 0,0 0 0,0 0 0,0 0 0
4.69, 5.91118 0.348154 0.556455,  -1.1848 -0.217433  -16.8711,  6.13399  0.382018 0.0862416,  6.31889  0.110131 0.0976543,  5.48422  0.582167 0.0719734, 5.66905 0.310527 0.116281,0 0 0,0 0 0,0 0 0,0 0 0
4.7, 5.92539 0.348164 0.556915,0.00691706  -0.482461   -16.8777, 6.15806 0.384796 0.101401,  6.34476  0.113169 0.0849537,  5.50832  0.585087 0.0846249, 5.69496 0.313709 0.101158,0 0 0,0 0 0,0 0 0,0 0 0
4.71, 5.93961 0.348175 0.556393,   1.1987 -0.747345   -16.887, 6.18354 0.387739 0.116561,  6.36919  0.116038 0.0722531,  5.53384  0.588179 0.0972763,  5.71942  0.316713 0.0860351,0 0 0,0 0 0,0 0 0,0 0 0
4.72, 5.95382 0.348186 0.554892, 2.39059 -1.01205 -16.8991, 6.21023  0.39082 0.131416,  6.39197  0.118712 0.0598074, 5.56057 0.591418 0.109674,  5.74223  0.319514 0.0712154,0 0 0,0 0 0,0 0 0,0 0 0
4.73, 5.96804 0.348197 0.552409,  3.5826 -1.27655 -16.9139, 6.23791 0.394017 0.145663,  6.41288  0.121167 0.0478714, 5.58829 0.594776 0.121564,  5.76316  0.322084 0.0570027,0 0 0,0 0 0,0 0 0,0 0 0
4.74, 5.98225 0.348208 0.548946, 4.77476 -1.54081 -16.9315, 6.26637 0.397303 0.158997,  6.4317 0.123377   0.0367, 5.61679 0.598229 0.132692,    5.782  0.324398 0.0437004,0 0 0,0 0 0,0 0 0,0 0 0
4.75, 5.99647 0.348219 0.544503,  5.9671  -1.8048 -16.9519,  6.2954 0.400654 0.171114, 6.44821 0.125317 0.026548, 5.64586 0.601752 0.142804,  5.79854  0.326429 0.0316119,0 0 0,0 0 0,0 0 0,0 0 0
4.76, 6.01068  0.34823 0.539078, 7.15964 -2.06849  -16.975, 6.32478 0.404047 0.181711,  6.46221   0.12696 0.0176704, 5.67529 0.605317 0.151648,  5.81256   0.32815 0.0210409,0 0 0,0 0 0,0 0 0,0 0 0
4.77,  6.0249 0.348241 0.532673, 8.35241 -2.33184 -17.0009,  6.3543 0.407456 0.190482,  6.47347  0.128283 0.0103219, 5.70486 0.608899 0.158968,  5.82383  0.329535 0.0122907,0 0 0,0 0 0,0 0 0,0 0 0
4.78, 6.03911 0.348252 0.525287, 9.54543 -2.59483 -17.0296, 6.38375 0.410857 0.197124,   6.48179   0.129259 0.00475741, 5.73435 0.612473 0.164511,   5.83216   0.330557 0.00566486,0 0 0,0 0 0,0 0 0,0 0 0
4.79, 6.05333 0.348263 0.516921, 10.7387 -2.85741  -17.061, 6.41292 0.414225 0.201332,   6.48693   0.129863 0.00123183, 5.76356 0.616012 0.168023,   5.83731    0.33119 0.00146679,0 0 0,0 0 0,0 0 0,0 0 0
4.8, 6.06754 0.348273 0.507574, 11.9324 -3.11957 -17.0952,  6.4416 0.417536 0.202802,  6.48869   0.13007 4.996e-16, 5.79228 0.619491  0.16925,     5.83908     0.331407 -1.22125e-15,0 0 0,0 0 0,0 0 0,0 0 0
4.81, 6.08176 0.348293 0.497295, 13.1204 -3.37989 -17.1319, 6.47027 0.420846 0.201332,    6.48869     0.13007 5.87806e-16,   5.821  0.62297 0.168023,     5.83908     0.331407 -1.28226e-15,0 0 0,0.188802  4.82667  25.7004,0 0 0,-0.0123908    4.08825    26.8129
4.82, 6.09597 0.348362 0.486331,  14.273 -3.63146 -17.1703, 6.49944 0.424215 0.197124,    6.48869     0.13007 5.87806e-16, 5.85021 0.626509 0.164511,     5.83908     0.331407 -1.28226e-15,0 0 0, 0.6712 17.1621 91.4037,0 0 0,-0.0440885    14.5365    95.3603
4.83, 6.11019  0.34853 0.474976, 15.3546 -3.86602 -17.2094, 6.52889 0.427615 0.190482,    6.48869     0.13007 5.87806e-16,  5.8797 0.630083 0.158968,     5.83908     0.331407 -1.28226e-15,0 0 0,1.32118 33.7893 180.014,0 0 0,-0.0868809    28.6201    187.805
4.84, 6.12441 0.348848 0.463525, 16.3295 -4.07527 -17.2481, 6.55841 0.431024 0.181711,    6.48869     0.13007 5.87806e-16, 5.90927 0.633665 0.151648,     5.83908     0.331407 -1.28226e-15,0 0 0,2.01273 51.4914 274.433,0 0 0,-0.132556   43.6143    286.31
4.85, 6.13864 0.349365 0.452273,  17.162 -4.25093 -17.2853,  6.5878 0.434417 0.171114,    6.48869     0.13007 5.87806e-16,  5.9387  0.63723 0.142804,     5.83908     0.331407 -1.28226e-15,0 0 0,2.61985 67.0516 357.566,0 0 0,-0.172901   56.7944   373.039
4.86, 6.15287 0.350131 0.441515, 17.8164 -4.38473 -17.3201, 6.61682 0.437769 0.158997,    6.48869     0.13007 5.87806e-16, 5.96777 0.640752 0.132692,     5.83908     0.331407 -1.28226e-15,0 0 0, 3.0165 77.2528 412.316,0 0 0,-0.199705   65.4356   430.153
4.87,  6.1671 0.351196 0.431547, 18.2571 -4.46839 -17.3513, 6.64528 0.441055 0.145663,    6.48869     0.13007 5.87806e-16, 5.99627 0.644206 0.121564,     5.83908     0.331407 -1.28226e-15,0 0 0,3.10088 79.4935 424.838,0 0 0,-0.206302   67.3342   443.211
4.88, 6.18135 0.352609 0.422662, 18.4483 -4.49362  -17.378, 6.67296 0.444251 0.131416,    6.48869     0.13007 5.87806e-16, 6.02399 0.647564 0.109674,     5.83908     0.331407 -1.28226e-15,0 0 0,3.09872 79.5065 425.393,0 0 0,-0.207028    67.346   443.784
4.89,  6.1956 0.354421 0.415156, 18.3543 -4.45215  -17.399, 6.69965 0.447333 0.116561,    6.48869     0.13007 5.87806e-16,  6.05072  0.650803 0.0972763,     5.83908     0.331407 -1.28226e-15,0 0 0,3.09742 79.5144 425.726,0 0 0,-0.207464   67.3531   444.128
4.9, 6.20986  0.35668 0.409324, 17.9395  -4.3357 -17.4134, 6.72513 0.450275 0.101401,    6.48869     0.13007 5.87806e-16,  6.07624  0.653895 0.0846249,     5.83908     0.331407 -1.28226e-15,0 0 0,3.09699  79.517 425.837,0 0 0,-0.207609   67.3554   444.242
4.91, 6.22412 0.359421 0.405362, 17.1801 -4.13875 -17.4206,   6.7492  0.453054 0.0862416,    6.48869     0.13007 5.87806e-16,  6.10034  0.656815 0.0719734,     5.83908     0.331407 -1.28226e-15,0 0 0,3.09742 79.5144 425.726,0 0 0,-0.207464   67.3531   444.128
4.92,  6.2384  0.36261 0.403074, 16.0999 -3.86689  -17.422,  6.77163  0.455644 0.0713863,    6.48869     0.13007 5.87806e-16,  6.12281  0.659537 0.0595759,     5.83908     0.331407 -1.28226e-15,0 0 0,3.09872 79.5065 425.393,0 0 0,-0.207028    67.346   443.784
4.93, 6.25269 0.366197 0.402165, 14.7344 -3.52849 -17.4196,  6.79223  0.458022 0.0571395,    6.48869     0.13007 5.87806e-16,  6.14343  0.662035 0.0476861,     5.83908     0.331407 -1.28226e-15,0 0 0,3.10088 79.4935 424.838,0 0 0,-0.206302   67.3342   443.211
4.94, 6.26698 0.370133  0.40234, 13.1192 -3.13189 -17.4154,  6.81076  0.460162 0.0438053,    6.48869     0.13007 5.87806e-16,  6.16199  0.664284 0.0365579,     5.83908     0.331407 -1.28226e-15,0 0 0, 3.0165 77.2528 412.316,0 0 0,-0.199705   65.4356   430.153
